tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat,tank_left,tank_right,turret_yaw,turret_elev,tank_ammo,tank_fired,tank_pen,tank_effective,tank_spall,crew_shock,crew_alive,module_last,platoon_order,platoon_score
18,tank4_tiger_89,0,-8,10,0,0,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0
19,tank4_tiger_89,0,-8,11,0,0,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0
20,tank4_tiger_89,0,-7,12,0,0,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
21,tank4_tiger_89,0,-7,13,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
22,tank4_tiger_89,0,-7,14,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
23,tank4_tiger_89,0,-7,14,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
24,tank4_tiger_89,0,-7,15,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
25,tank4_tiger_89,0,-7,16,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
26,tank4_tiger_89,0,-7,18,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
27,tank4_tiger_89,0,-7,19,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
28,tank4_tiger_89,0,-7,20,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
29,tank4_tiger_89,0,-8,21,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
30,tank4_tiger_89,0,-8,22,0,0,4,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
31,tank4_tiger_89,0,-8,23,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
32,tank4_tiger_89,0,-8,24,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
33,tank4_tiger_89,0,-8,25,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
34,tank4_tiger_89,0,-8,26,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
35,tank4_tiger_89,0,-7,27,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
36,tank4_tiger_89,0,-7,28,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
37,tank4_tiger_89,0,-7,29,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
38,tank4_tiger_89,0,-7,31,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
39,tank4_tiger_89,0,-7,32,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,0,0
40,tank4_tiger_89,0,-7,33,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
41,tank4_tiger_89,0,-7,34,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
42,tank4_tiger_89,0,-7,35,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
43,tank4_tiger_89,0,-7,36,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
44,tank4_tiger_89,0,-8,38,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
45,tank4_tiger_89,0,-8,39,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
46,tank4_tiger_89,0,-8,40,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
47,tank4_tiger_89,0,-8,41,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
48,tank4_tiger_89,0,-8,42,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
49,tank4_tiger_89,0,-8,43,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
50,tank4_tiger_89,0,-7,45,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
51,tank4_tiger_89,0,-7,46,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
52,tank4_tiger_89,0,-7,47,0,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
53,tank4_tiger_89,0,-7,48,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
54,tank4_tiger_89,0,-7,49,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
55,tank4_tiger_89,0,-7,51,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
56,tank4_tiger_89,0,-7,52,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
57,tank4_tiger_89,0,-7,53,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
58,tank4_tiger_89,0,-8,54,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
59,tank4_tiger_89,0,-8,56,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
60,tank4_tiger_89,0,-8,57,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
61,tank4_tiger_89,0,-8,58,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
62,tank4_tiger_89,0,-8,59,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
63,tank4_tiger_89,0,-8,60,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
64,tank4_tiger_89,0,-7,62,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
65,tank4_tiger_89,0,-7,63,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
66,tank4_tiger_89,0,-7,64,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
67,tank4_tiger_89,0,-7,65,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
68,tank4_tiger_89,0,-7,67,0,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
69,tank4_tiger_89,0,-7,68,0,0,4,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,0
70,tank4_tiger_89,0,-7,69,0,0,4,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,1,1,0,147,0,0,4,-1,1,1
71,tank4_tiger_89,0,-7,70,0,0,4,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-5,1,0,0,147,0,0,4,-1,1,1
72,tank4_tiger_89,0,-8,71,0,0,4,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-9,1,0,0,147,0,0,4,-1,1,1
73,tank4_tiger_89,0,-8,73,0,0,4,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-12,1,0,0,147,0,0,4,-1,1,1
74,tank4_tiger_89,0,-8,74,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-14,1,0,0,147,0,0,4,-1,1,1
75,tank4_tiger_89,0,-8,75,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
76,tank4_tiger_89,0,-8,76,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
77,tank4_tiger_89,0,-8,78,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
78,tank4_tiger_89,0,-7,79,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
79,tank4_tiger_89,0,-7,80,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
80,tank4_tiger_89,0,-7,81,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
81,tank4_tiger_89,0,-7,82,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
82,tank4_tiger_89,0,-7,84,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
83,tank4_tiger_89,0,-7,85,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
84,tank4_tiger_89,0,-7,86,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
85,tank4_tiger_89,0,-8,87,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
86,tank4_tiger_89,0,-8,89,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
87,tank4_tiger_89,0,-8,90,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
88,tank4_tiger_89,0,-8,91,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
89,tank4_tiger_89,0,-8,92,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
90,tank4_tiger_89,0,-8,94,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
91,tank4_tiger_89,0,-7,95,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
92,tank4_tiger_89,0,-7,96,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
93,tank4_tiger_89,0,-7,97,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
94,tank4_tiger_89,0,-7,98,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
95,tank4_tiger_89,0,-7,100,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
96,tank4_tiger_89,0,-7,101,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
97,tank4_tiger_89,0,-7,102,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
98,tank4_tiger_89,0,-7,103,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
99,tank4_tiger_89,0,-8,105,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
100,tank4_tiger_89,0,-8,106,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
101,tank4_tiger_89,0,-8,107,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
102,tank4_tiger_89,0,-8,108,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
103,tank4_tiger_89,0,-8,110,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
104,tank4_tiger_89,0,-7,111,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
105,tank4_tiger_89,0,-7,112,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
106,tank4_tiger_89,0,-7,113,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
107,tank4_tiger_89,0,-7,115,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
108,tank4_tiger_89,0,-7,116,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
109,tank4_tiger_89,0,-7,117,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
110,tank4_tiger_89,0,-7,118,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
111,tank4_tiger_89,0,-7,119,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
112,tank4_tiger_89,0,-8,121,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
113,tank4_tiger_89,0,-8,122,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
114,tank4_tiger_89,0,-8,123,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
115,tank4_tiger_89,0,-8,124,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
116,tank4_tiger_89,0,-8,126,0,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
117,tank4_tiger_89,0,-7,127,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
118,tank4_tiger_89,0,-7,128,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,147,0,0,4,-1,1,1
