tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
34,warthog89,0,1,7,0,1,1,0,4,0,6,0,56,0,0,0,1
35,warthog89,0,1,7,0,1,1,0,4,0,7,0,56,0,0,0,1
36,warthog89,0,2,7,0,1,1,0,4,0,8,0,56,0,0,0,1
37,warthog89,0,2,8,0,1,1,0,4,0,9,0,57,0,0,0,1
38,warthog89,0,3,8,0,1,1,0,4,0,10,0,57,0,0,0,1
39,warthog89,0,2,8,0,-4,1,0,0,0,10,0,57,0,0,0,1
40,warthog89,0,1,8,0,-3,1,0,4,0,11,0,57,0,0,0,1
41,warthog89,0,0,9,0,-3,1,0,4,0,12,0,57,0,0,0,1
42,warthog89,0,0,9,0,0,1,0,4,0,13,0,58,0,0,0,1
43,warthog89,0,0,9,0,1,1,0,4,0,14,0,58,0,0,0,1
44,warthog89,0,1,10,0,1,1,0,4,0,15,0,58,0,0,0,1
45,warthog89,0,1,10,0,1,1,0,4,0,16,0,58,0,0,0,1
46,warthog89,0,1,10,0,1,1,0,4,0,17,0,58,0,0,0,1
47,warthog89,0,2,11,0,1,1,0,4,0,18,0,59,0,0,0,1
48,warthog89,0,1,11,0,-1,1,0,2,0,18,0,59,0,0,0,2
49,warthog89,0,0,11,0,-3,1,0,2,0,18,0,59,0,0,0,6
50,warthog89,0,1,12,0,0,1,0,4,0,19,0,59,0,0,0,6
51,warthog89,0,0,12,0,-1,1,0,2,0,19,0,59,0,0,0,13
52,warthog89,0,0,12,0,-2,1,0,2,0,19,0,59,0,0,0,13
53,warthog89,0,0,12,0,1,1,0,4,0,20,0,60,0,0,0,14
54,warthog89,0,0,13,0,0,1,0,2,0,20,0,60,0,0,0,17
55,warthog89,0,0,13,0,-1,1,0,2,0,20,0,60,0,0,0,17
56,warthog89,0,0,13,0,1,1,0,4,0,20,0,60,0,0,0,28
57,warthog89,0,0,14,0,2,1,0,4,0,21,0,60,0,0,0,28
58,warthog89,0,1,14,0,3,1,0,4,0,22,0,61,0,0,0,28
59,warthog89,0,1,14,0,0,1,0,2,0,22,0,61,0,0,0,31
60,warthog89,0,1,14,0,-2,1,0,2,0,22,0,61,0,0,0,31
61,warthog89,0,0,15,0,-2,1,0,2,0,22,0,61,0,0,0,31
62,warthog89,0,0,15,0,-1,1,0,2,0,22,0,61,0,0,0,32
63,warthog89,0,0,15,0,1,1,0,4,0,22,0,62,0,0,0,41
64,warthog89,0,0,16,0,2,1,0,4,0,23,0,62,0,0,0,41
65,warthog89,0,0,16,0,0,1,0,2,0,23,0,62,0,0,0,53
66,warthog89,0,0,16,0,-2,1,0,2,0,23,0,62,0,0,0,53
67,warthog89,0,0,16,0,1,1,0,4,0,24,0,62,0,0,0,53
68,warthog89,0,0,17,0,0,1,0,2,0,24,0,62,0,0,0,61
69,warthog89,0,0,17,0,0,1,0,4,0,25,0,63,0,0,0,61
70,warthog89,0,1,17,0,1,1,0,4,0,26,0,63,0,0,0,61
71,warthog89,0,0,17,0,0,1,0,2,0,26,0,63,0,0,0,74
72,warthog89,0,0,18,0,-2,1,0,2,0,26,0,63,0,0,0,74
73,warthog89,0,0,18,0,1,1,0,4,0,27,0,63,0,0,0,76
74,warthog89,0,1,18,0,1,1,0,4,0,28,0,64,0,0,0,76
75,warthog89,0,1,19,0,0,1,0,2,0,28,0,64,0,0,0,88
76,warthog89,0,0,19,0,-2,1,0,2,0,28,0,64,0,0,0,88
77,warthog89,0,0,19,0,1,1,0,4,0,29,0,64,0,0,0,91
78,warthog89,0,0,19,0,0,1,0,2,0,29,0,64,0,0,0,96
79,warthog89,0,0,20,0,-1,0,0,2,0,29,0,65,0,0,0,96
80,warthog89,0,0,20,0,1,1,0,4,0,30,0,65,0,0,0,98
81,warthog89,0,0,20,0,0,0,0,2,0,30,0,65,0,0,0,100
82,warthog89,0,0,20,0,0,1,0,4,0,30,0,65,0,0,0,100
83,warthog89,0,0,21,0,1,1,0,4,0,31,0,65,0,0,0,100
84,warthog89,0,0,21,0,0,1,0,2,0,31,0,65,0,0,0,100
85,warthog89,0,0,21,0,0,1,0,3,0,31,0,66,0,0,0,100
86,warthog89,0,0,22,0,0,1,0,3,0,31,0,66,0,0,0,100
87,warthog89,0,0,22,0,0,1,0,3,0,31,0,66,0,0,0,100
88,warthog89,0,0,22,0,0,1,0,3,0,31,0,66,0,0,0,100
89,warthog89,0,0,22,0,0,1,0,3,0,31,0,66,0,0,0,100
90,warthog89,0,0,23,0,0,1,0,4,0,32,0,67,0,0,0,100
91,warthog89,0,0,23,0,1,1,0,4,0,33,0,67,0,0,0,100
92,warthog89,0,0,23,0,0,1,0,2,0,33,0,67,0,0,0,100
93,warthog89,0,0,23,0,0,1,0,3,0,33,0,67,0,0,0,100
94,warthog89,0,0,24,0,0,1,0,4,0,33,0,67,0,0,0,100
95,warthog89,0,0,24,0,-1,1,0,2,0,33,0,68,0,0,0,100
96,warthog89,0,0,24,0,0,1,0,4,0,34,0,68,0,0,0,100
97,warthog89,0,0,25,0,0,1,0,3,0,34,0,68,0,0,0,100
98,warthog89,0,0,25,0,0,1,0,3,0,34,0,68,0,0,0,100
99,warthog89,0,0,25,0,0,1,0,3,0,34,0,68,0,0,0,100
100,warthog89,0,0,25,0,0,1,0,3,0,34,0,68,0,0,0,100
101,warthog89,0,0,26,0,-2,1,0,2,0,34,0,69,0,0,0,100
102,warthog89,0,0,26,0,1,1,0,4,0,35,0,69,0,0,0,100
103,warthog89,0,0,26,0,2,1,0,4,0,36,0,69,0,0,0,100
104,warthog89,0,0,27,0,0,1,0,2,0,36,0,69,0,0,0,100
105,warthog89,1,0,27,0,-1,1,0,2,0,36,0,69,0,0,0,100
106,warthog89,1,0,27,0,1,1,0,4,0,37,0,70,0,0,0,100
107,warthog89,1,0,27,0,0,1,0,3,0,37,0,70,0,0,0,100
108,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100
109,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100
110,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100
111,warthog89,1,0,28,0,0,1,0,3,0,37,0,71,0,0,0,100
112,warthog89,1,0,29,0,0,1,0,3,0,37,0,71,0,0,0,100
113,warthog89,1,0,29,0,0,1,0,3,0,37,0,71,0,0,0,100
114,warthog89,1,0,29,0,0,1,0,4,0,38,0,71,0,0,0,100
115,warthog89,1,0,30,0,1,1,0,4,0,39,0,71,0,0,0,100
116,warthog89,1,0,30,0,1,1,0,3,0,40,0,71,0,0,0,100
117,warthog89,1,0,30,0,-1,1,0,2,0,40,0,72,0,0,0,100
118,warthog89,1,0,30,0,0,1,0,3,0,40,0,72,0,0,0,100
119,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100
120,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100
121,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100
122,warthog89,1,0,32,0,0,1,0,3,0,40,0,73,0,0,0,100
123,warthog89,2,0,32,0,0,1,0,4,0,41,0,73,0,0,0,100
124,warthog89,2,0,32,0,1,1,0,4,0,42,0,73,0,0,0,100
125,warthog89,2,0,32,0,0,1,0,2,0,42,0,73,0,0,0,100
126,warthog89,2,0,33,0,0,1,0,3,0,42,0,73,0,0,0,100
127,warthog89,2,0,33,0,0,1,0,4,0,43,0,74,0,0,0,100
128,warthog89,2,0,33,0,0,1,0,3,0,43,0,74,0,0,0,100
129,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100
130,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100
131,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100
132,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100
133,warthog89,2,0,35,0,0,1,0,3,0,43,0,75,0,0,0,100
134,warthog89,2,0,35,0,0,1,0,4,0,44,0,75,0,0,0,100
135,warthog89,2,0,35,0,0,1,0,3,0,44,0,75,0,0,0,100
136,warthog89,2,0,36,0,1,1,0,4,0,45,0,75,0,0,0,100
137,warthog89,2,0,36,0,0,1,0,3,0,45,0,75,0,0,0,100
138,warthog89,2,0,36,0,-1,1,0,2,0,45,0,76,0,0,0,100
139,warthog89,3,0,36,0,0,1,0,3,0,45,0,76,0,0,0,100
140,warthog89,3,0,37,0,0,1,0,3,0,45,0,76,0,0,0,100
141,warthog89,3,0,37,0,0,1,0,4,0,46,0,76,0,0,0,100
142,warthog89,3,0,37,0,0,1,0,3,0,46,0,76,0,0,0,100
143,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100
144,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100
145,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100
146,warthog89,3,0,38,0,0,1,0,4,0,47,0,77,0,0,0,100
147,warthog89,3,0,39,0,1,1,0,4,0,48,0,77,0,0,0,100
148,warthog89,3,1,39,0,1,1,0,3,0,49,0,77,0,0,0,100
149,warthog89,3,0,39,0,-1,1,0,2,0,49,0,78,0,0,0,100
150,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100
151,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100
152,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100
153,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100
154,warthog89,3,0,41,0,0,1,0,4,0,49,0,79,0,0,0,100
155,warthog89,4,0,41,0,0,1,0,3,0,49,0,79,0,0,0,100
156,warthog89,4,0,41,0,0,1,0,3,0,49,0,79,0,0,0,100
157,warthog89,4,0,42,0,0,1,0,3,0,49,0,79,0,0,0,100
158,warthog89,4,0,42,0,0,1,0,3,0,49,0,79,0,0,0,100
159,warthog89,4,0,42,0,0,1,0,3,0,49,0,80,0,0,0,100
160,warthog89,4,0,42,0,0,1,0,4,0,50,0,80,0,0,0,100
161,warthog89,4,0,43,0,0,1,0,3,0,50,0,80,0,0,0,100
162,warthog89,4,0,43,0,-1,1,0,2,0,50,0,80,0,0,0,100
163,warthog89,4,0,43,0,0,1,0,3,0,50,0,80,0,0,0,100
164,warthog89,4,0,44,0,0,1,0,4,0,50,0,80,0,0,0,100
165,warthog89,4,0,44,0,1,1,0,4,0,51,0,81,0,0,0,100
166,warthog89,4,0,44,0,0,1,0,3,0,52,0,81,0,0,0,100
167,warthog89,4,0,44,0,-1,1,0,2,0,52,0,81,0,0,0,100
168,warthog89,4,0,45,0,0,1,0,3,0,52,0,81,0,0,0,100
169,warthog89,4,0,45,0,0,1,0,3,0,52,0,81,0,0,0,100
170,warthog89,4,0,45,0,0,1,0,3,0,52,0,82,0,0,0,100
171,warthog89,4,0,45,0,0,1,0,4,0,53,0,82,0,0,0,100
172,warthog89,5,0,46,0,0,1,0,2,0,53,0,82,0,0,0,100
173,warthog89,5,0,46,0,0,1,0,3,0,53,0,82,0,0,0,100
174,warthog89,5,0,46,0,0,1,0,4,0,54,0,82,0,0,0,100
175,warthog89,5,0,47,0,1,1,0,4,0,55,0,83,0,0,0,100
176,warthog89,5,1,47,0,1,1,0,3,1,56,0,82,0,0,0,100
177,warthog89,5,0,47,0,0,1,0,2,0,56,0,82,0,0,0,100
178,warthog89,5,0,48,0,-2,1,0,2,0,56,0,82,0,0,0,100
179,warthog89,5,0,48,0,0,1,0,3,0,56,0,82,0,0,0,100
180,warthog89,5,0,48,0,0,1,0,3,0,56,0,82,0,0,0,100
181,warthog89,5,0,48,0,0,1,0,3,0,56,0,83,0,0,0,100
182,warthog89,5,0,49,0,0,1,0,4,0,57,0,83,0,0,0,100
183,warthog89,5,0,49,0,0,1,0,3,0,57,0,83,0,0,0,100
184,warthog89,5,0,49,0,0,1,0,3,0,57,0,83,0,0,0,100
185,warthog89,5,0,50,0,0,1,0,3,0,57,0,83,0,0,0,100
186,warthog89,5,0,50,0,0,1,0,4,0,57,0,84,0,0,0,100
187,warthog89,5,0,50,0,0,1,0,3,0,57,0,84,0,0,0,100
188,warthog89,5,0,50,0,0,1,0,3,0,57,0,84,0,0,0,100
189,warthog89,6,0,51,0,0,1,0,3,0,57,0,84,0,0,0,100
190,warthog89,6,0,51,0,0,1,0,3,0,57,0,84,0,0,0,100
191,warthog89,6,0,51,0,0,1,0,4,0,58,0,85,0,0,0,100
192,warthog89,6,0,52,0,0,1,0,3,0,58,0,85,0,0,0,100
193,warthog89,6,0,52,0,-1,1,0,2,0,58,0,85,0,0,0,100
194,warthog89,6,0,52,0,0,1,0,4,0,59,0,85,0,0,0,100
195,warthog89,6,0,52,0,0,1,0,3,0,59,0,85,0,0,0,100
196,warthog89,6,0,53,0,0,1,0,3,0,59,0,85,0,0,0,100
197,warthog89,6,0,53,0,0,1,0,3,0,59,0,86,0,0,0,100
198,warthog89,6,0,53,0,0,1,0,4,0,60,0,86,0,0,0,100
199,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100
200,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100
201,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100
202,warthog89,6,0,54,0,-2,1,0,2,0,60,0,87,0,0,0,100
203,warthog89,6,0,55,0,1,1,0,4,0,61,0,87,0,0,0,100
204,warthog89,6,0,55,0,0,1,0,3,0,61,0,87,0,0,0,100
205,warthog89,7,0,55,0,0,1,0,3,0,61,0,87,0,0,0,100
206,warthog89,7,0,56,0,0,1,0,3,0,61,0,87,0,0,0,100
207,warthog89,7,0,56,0,0,1,0,3,0,61,0,88,0,0,0,100
208,warthog89,7,0,56,0,0,1,0,3,0,61,0,88,0,0,0,100
209,warthog89,7,0,56,0,0,1,0,4,0,62,0,88,0,0,0,100
210,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100
211,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100
212,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100
213,warthog89,7,0,58,0,0,1,0,3,0,62,0,89,0,0,0,100
214,warthog89,7,0,58,0,0,1,0,4,0,62,0,89,0,0,0,100
215,warthog89,7,0,58,0,0,1,0,3,0,62,0,89,0,0,0,100
216,warthog89,7,0,58,0,1,1,0,4,0,63,0,89,0,0,0,100
217,warthog89,7,0,59,0,0,1,0,3,0,63,0,89,0,0,0,100
218,warthog89,7,0,59,0,-1,1,0,2,0,63,0,90,0,0,0,100
219,warthog89,7,0,59,0,0,1,0,3,0,63,0,90,0,0,0,100
220,warthog89,7,0,60,0,0,1,0,3,0,63,0,90,0,0,0,100
221,warthog89,8,0,60,0,-1,1,0,2,0,63,0,90,0,0,0,100
222,warthog89,8,0,60,0,1,1,0,4,0,64,0,90,0,0,0,100
223,warthog89,8,0,60,0,2,1,0,4,0,65,0,91,0,0,0,100
224,warthog89,8,1,61,0,1,1,0,3,0,66,0,91,0,0,0,100
225,warthog89,8,0,61,0,0,1,0,2,0,66,0,91,0,0,0,100
226,warthog89,8,0,61,0,-2,1,0,2,0,66,0,91,0,0,0,100
227,warthog89,8,0,62,0,0,1,0,3,0,66,0,91,0,0,0,100
228,warthog89,8,0,62,0,0,1,0,3,0,66,0,91,0,0,0,100
229,warthog89,8,0,62,0,0,1,0,3,0,66,0,92,0,0,0,100
230,warthog89,8,0,62,0,0,1,0,4,0,67,0,92,0,0,0,100
231,warthog89,8,0,63,0,0,1,0,3,0,67,0,92,0,0,0,100
232,warthog89,8,0,63,0,-1,1,0,2,0,67,0,92,0,0,0,100
233,warthog89,8,0,63,0,0,1,0,3,0,67,0,92,0,0,0,100
234,warthog89,8,0,64,0,0,1,0,4,0,67,0,93,0,0,0,100
235,warthog89,8,0,64,0,1,1,0,4,0,68,0,93,0,0,0,100
236,warthog89,8,0,64,0,1,1,0,3,0,69,0,93,0,0,0,100
237,warthog89,8,0,64,0,-1,1,0,2,0,69,0,93,0,0,0,100
238,warthog89,9,0,65,0,0,1,0,3,0,69,0,93,0,0,0,100
239,warthog89,9,0,65,0,0,1,0,3,0,69,0,94,0,0,0,100
240,warthog89,9,0,65,0,0,1,0,3,0,69,0,94,0,0,0,100
241,warthog89,9,0,66,0,0,1,0,3,0,69,0,94,0,0,0,100
242,warthog89,9,0,66,0,0,1,0,4,0,69,0,94,0,0,0,100
243,warthog89,9,0,66,0,0,1,0,3,0,69,0,94,0,0,0,100
244,warthog89,9,0,66,0,0,1,0,3,0,69,0,94,0,0,0,100
245,warthog89,9,0,67,0,0,1,0,4,0,70,0,95,0,0,0,100
246,warthog89,9,0,67,0,0,1,0,3,0,70,0,95,0,0,0,100
247,warthog89,9,0,67,0,0,1,0,3,0,70,0,95,0,0,0,100
248,warthog89,9,0,67,0,0,1,0,3,0,70,0,95,0,0,0,100
249,warthog89,9,0,68,0,0,1,0,3,0,70,0,95,0,0,0,100
250,warthog89,9,0,68,0,0,1,0,3,0,70,0,96,0,0,0,100
251,warthog89,9,0,68,0,0,1,0,4,0,71,0,96,0,0,0,100
252,warthog89,9,0,69,0,0,1,0,3,0,71,0,96,0,0,0,100
253,warthog89,9,0,69,0,-1,1,0,2,0,71,0,96,0,0,0,100
254,warthog89,10,0,69,0,0,1,0,3,0,71,0,96,0,0,0,100
255,warthog89,10,0,69,0,0,1,0,4,0,72,0,97,0,0,0,100
256,warthog89,10,0,70,0,1,1,0,4,0,73,0,97,0,0,0,100
257,warthog89,10,1,70,0,1,1,0,3,0,74,0,97,0,0,0,100
258,warthog89,10,0,70,0,-1,1,0,2,0,74,0,97,0,0,0,100
259,warthog89,10,0,71,0,0,1,0,3,0,74,0,97,0,0,0,100
260,warthog89,10,0,71,0,0,1,0,3,0,74,0,97,0,0,0,100
261,warthog89,10,0,71,0,0,1,0,3,0,74,0,98,0,0,0,100
262,warthog89,10,0,71,0,0,1,0,3,0,74,0,98,0,0,0,100
263,warthog89,10,0,72,0,0,1,0,4,0,74,0,98,0,0,0,100
264,warthog89,10,0,72,0,0,1,0,3,0,74,0,98,0,0,0,100
265,warthog89,10,0,72,0,0,1,0,3,0,74,0,98,0,0,0,100
266,warthog89,10,0,73,0,0,1,0,4,0,74,0,99,0,0,0,100
267,warthog89,10,0,73,0,0,1,0,3,0,74,0,99,0,0,0,100
268,warthog89,10,0,73,0,0,1,0,3,0,74,0,99,0,0,0,100
269,warthog89,10,0,73,0,0,1,0,3,0,74,0,99,0,0,0,100
270,warthog89,10,0,74,0,0,1,0,3,0,74,0,99,0,0,0,100
271,warthog89,11,0,74,0,-1,1,0,2,0,74,0,100,0,0,0,100
272,warthog89,11,0,74,0,1,1,0,4,0,75,0,100,0,0,0,100
273,warthog89,11,0,75,0,2,1,0,4,0,76,0,100,0,0,0,100
274,warthog89,11,1,75,0,1,1,0,3,0,77,0,100,0,0,0,100
275,warthog89,11,0,75,0,0,1,0,2,0,77,0,100,0,0,0,100
276,warthog89,11,0,75,0,-2,1,0,2,0,77,0,100,0,0,0,100
277,warthog89,11,0,76,0,0,1,0,3,0,77,0,101,0,0,0,100
278,warthog89,11,0,76,0,0,1,0,3,0,77,0,101,0,0,0,100
279,warthog89,11,0,76,0,0,1,0,3,0,77,0,101,0,0,0,100
280,warthog89,11,0,77,0,1,1,0,4,0,78,0,101,0,0,0,100
281,warthog89,11,0,77,0,1,1,0,4,0,79,0,101,0,0,0,100
282,warthog89,11,1,77,0,1,1,0,3,0,80,0,102,0,0,0,100
283,warthog89,11,0,77,0,0,1,0,2,0,80,0,102,0,0,0,100
284,warthog89,11,0,78,0,-2,1,0,2,0,80,0,102,0,0,0,100
285,warthog89,11,0,78,0,0,1,0,3,0,80,0,102,0,0,0,100
286,warthog89,11,0,78,0,0,1,0,4,0,80,0,102,0,0,0,100
287,warthog89,11,0,78,0,1,1,0,4,0,81,0,103,0,0,0,100
288,warthog89,12,1,79,0,1,1,0,3,0,82,0,103,0,0,0,100
289,warthog89,12,0,79,0,-1,1,0,2,0,82,0,103,0,0,0,100
290,warthog89,12,0,79,0,-1,1,0,2,0,82,0,103,0,0,0,100
291,warthog89,12,0,80,0,0,1,0,3,0,82,0,103,0,0,0,100
292,warthog89,12,0,80,0,0,1,0,3,0,82,0,103,0,0,0,100
293,warthog89,12,0,80,0,0,1,0,3,0,82,0,104,0,0,0,100
294,warthog89,12,0,80,0,0,1,0,4,0,82,0,104,0,0,0,100
295,warthog89,12,0,81,0,1,1,0,4,0,83,0,104,0,0,0,100
296,warthog89,12,0,81,0,1,1,0,3,0,84,0,104,0,0,0,100
297,warthog89,12,0,81,0,-1,1,0,2,0,84,0,104,0,0,0,100
298,warthog89,12,0,82,0,0,1,0,3,0,84,0,105,0,0,0,100
299,warthog89,12,0,82,0,0,1,0,3,0,84,0,105,0,0,0,100
300,warthog89,12,0,82,0,0,1,0,3,0,84,0,105,0,0,0,100
301,warthog89,12,0,82,0,0,1,0,3,0,94,1,105,0,0,0,100
302,warthog89,12,0,83,0,0,1,0,3,0,104,2,105,1,0,0,100
303,warthog89,12,0,83,0,0,1,0,4,0,114,3,106,2,0,0,100
304,warthog89,12,0,83,0,0,1,0,3,0,124,4,106,3,0,0,100
305,warthog89,13,0,83,0,1,1,0,4,0,134,5,106,3,0,0,100
306,warthog89,13,0,84,0,0,1,0,3,0,144,6,106,4,0,0,100
307,warthog89,13,0,84,0,-1,1,0,2,0,154,7,106,5,0,0,100
308,warthog89,13,0,84,0,0,1,0,3,0,174,8,106,6,0,0,100
309,warthog89,13,0,85,0,0,1,0,3,0,194,9,107,7,0,0,100
310,warthog89,13,0,85,0,0,1,0,3,0,214,10,107,7,0,0,100
311,warthog89,13,0,85,0,0,1,0,4,0,234,11,107,8,0,0,100
312,warthog89,13,0,85,0,0,1,0,3,0,254,12,107,9,0,0,100
313,warthog89,13,0,86,0,-1,1,0,2,0,274,13,107,10,0,0,100
314,warthog89,13,0,86,0,0,1,0,3,0,294,14,108,10,0,0,100
315,warthog89,13,0,86,0,0,1,0,4,0,314,15,108,11,0,0,100
316,warthog89,13,0,87,0,1,1,0,4,0,344,16,108,12,0,0,100
317,warthog89,13,0,87,0,1,1,0,3,0,374,17,108,13,0,0,100
318,warthog89,13,0,87,0,-1,1,0,2,0,404,18,108,14,0,0,100
319,warthog89,13,0,87,0,0,1,0,3,0,434,19,109,14,0,0,100
320,warthog89,13,0,88,0,0,1,0,3,0,464,20,109,15,0,0,100
321,warthog89,13,0,88,0,0,1,0,3,0,494,21,109,16,0,0,100
322,warthog89,14,0,88,0,0,1,0,3,0,524,22,109,17,0,0,100
323,warthog89,14,0,88,0,0,1,0,4,0,554,23,109,17,0,0,100
324,warthog89,14,0,89,0,1,1,0,4,0,594,24,109,18,0,0,100
325,warthog89,14,0,89,0,0,1,0,2,0,634,25,110,19,0,0,100
326,warthog89,14,0,89,0,0,1,0,3,0,674,26,110,20,0,0,100
327,warthog89,14,0,90,0,0,1,0,4,0,714,27,110,21,0,0,100
328,warthog89,14,0,90,0,0,1,0,3,0,754,28,110,21,0,0,100
329,warthog89,14,0,90,0,0,1,0,3,0,794,29,110,22,0,0,100
330,warthog89,13,0,90,0,0,1,0,3,0,834,30,111,23,0,0,100
331,warthog89,13,0,91,0,0,1,0,3,0,874,31,111,24,0,0,100
332,warthog89,13,0,91,0,0,1,0,3,0,924,32,111,25,0,0,100
333,warthog89,13,0,91,0,0,1,0,3,0,974,33,111,25,0,0,100
334,warthog89,13,0,92,0,0,1,0,3,0,1024,34,111,26,0,0,100
335,warthog89,13,0,92,0,0,1,0,4,0,1074,35,112,27,0,0,100
336,warthog89,13,0,92,0,0,1,0,3,0,1124,36,112,28,0,0,100
337,warthog89,13,0,92,0,0,1,0,3,0,1174,37,112,28,0,0,100
338,warthog89,13,0,93,0,0,1,0,3,0,1224,38,112,29,0,0,100
339,warthog89,13,0,93,0,0,1,0,4,0,1274,39,112,30,0,0,100
340,warthog89,13,0,93,0,0,1,0,3,0,1334,40,112,31,0,0,100
341,warthog89,13,0,94,0,0,1,0,3,0,1394,41,113,32,0,0,100
342,warthog89,13,0,94,0,0,1,0,3,0,1454,42,113,32,0,0,100
343,warthog89,13,0,94,0,0,1,0,3,0,1514,43,113,33,0,0,100
344,warthog89,13,0,94,0,0,1,0,4,0,1574,44,113,34,0,0,100
345,warthog89,13,0,95,0,0,1,0,3,0,1634,45,113,35,0,0,100
346,warthog89,13,0,95,0,0,1,0,3,0,1694,46,114,35,0,0,100
347,warthog89,13,0,95,0,0,1,0,3,0,1754,47,114,36,0,0,100
348,warthog89,13,0,96,0,0,1,0,3,0,1824,48,114,37,0,0,100
349,warthog89,13,0,96,0,0,1,0,4,0,1894,49,114,38,0,0,100
350,warthog89,13,0,96,0,0,1,0,3,0,1964,50,114,39,0,0,100
351,warthog89,13,0,96,0,1,1,0,4,0,2034,51,115,39,0,0,100
352,warthog89,13,0,97,0,0,1,0,3,0,2104,52,115,40,0,0,100
