tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
109,tank_lite89,0,-2,7,0,0,0,0,4,0,2,0,70,0,0,0,11
110,tank_lite89,0,-2,7,0,0,0,0,4,0,2,0,70,0,0,0,12
111,tank_lite89,0,-2,7,0,0,0,0,4,0,2,0,71,0,0,0,12
112,tank_lite89,0,-2,7,0,0,0,0,4,0,2,0,71,0,0,0,13
113,tank_lite89,0,-3,7,0,0,0,0,4,0,2,0,71,0,0,0,13
114,tank_lite89,0,-3,7,0,0,0,0,4,0,2,0,71,0,0,0,13
115,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,71,0,0,0,13
116,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,71,0,0,0,13
117,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,72,0,0,0,13
118,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,72,0,0,0,13
119,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,72,0,0,0,13
120,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,72,0,0,0,13
121,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,72,0,0,0,13
122,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,73,0,0,0,13
123,tank_lite89,0,-3,8,0,0,0,0,4,0,2,0,73,0,0,0,13
124,tank_lite89,0,-2,8,0,0,0,0,4,0,2,0,73,0,0,0,13
125,tank_lite89,0,-2,8,0,0,0,0,4,0,2,0,73,0,0,0,13
126,tank_lite89,0,-2,8,0,0,0,0,4,0,2,0,73,0,0,0,13
127,tank_lite89,0,-2,8,0,0,0,0,4,0,2,0,74,0,0,0,13
128,tank_lite89,0,-2,9,0,0,0,0,4,0,2,0,74,0,0,0,13
129,tank_lite89,0,-2,9,0,0,0,0,4,0,2,0,74,0,0,0,13
130,tank_lite89,0,-2,9,0,0,0,0,4,0,2,0,74,0,0,0,13
131,tank_lite89,0,-2,9,0,0,0,0,4,0,2,0,74,0,0,0,13
132,tank_lite89,0,-1,9,0,0,0,0,4,0,2,0,74,0,0,0,13
133,tank_lite89,0,-1,9,0,0,0,0,4,0,2,0,75,0,0,0,13
134,tank_lite89,0,-1,9,0,0,0,0,4,0,2,0,75,0,0,0,13
135,tank_lite89,0,-1,9,0,0,0,0,4,0,2,0,75,0,0,0,13
136,tank_lite89,0,-1,9,0,0,0,0,4,0,2,0,75,0,0,0,13
137,tank_lite89,0,0,9,0,0,0,0,4,0,2,0,75,0,0,0,13
138,tank_lite89,0,0,9,0,0,0,0,4,0,2,0,76,0,0,0,13
139,tank_lite89,0,0,9,0,0,0,0,4,0,2,0,76,0,0,0,13
140,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,76,0,0,0,13
141,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,76,0,0,0,13
142,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,76,0,0,0,13
143,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,77,0,0,0,14
144,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,77,0,0,0,14
145,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,77,0,0,0,14
146,tank_lite89,0,0,10,0,0,0,0,4,0,2,0,77,0,0,0,14
147,tank_lite89,0,0,10,0,-2,0,0,2,0,2,0,77,0,0,0,14
148,tank_lite89,0,0,10,0,-1,0,0,4,0,3,0,77,0,0,0,14
149,tank_lite89,0,0,10,0,-1,0,0,4,0,4,0,78,0,0,0,15
150,tank_lite89,0,-1,10,0,-1,0,0,4,0,5,0,78,0,0,0,16
151,tank_lite89,0,-1,10,0,-1,0,0,4,0,6,0,78,0,0,0,17
152,tank_lite89,0,-1,10,0,-1,0,0,4,0,6,0,78,0,0,0,17
153,tank_lite89,0,-2,11,0,-1,0,0,4,0,6,0,78,0,0,0,18
154,tank_lite89,0,-2,11,0,0,0,0,4,0,6,0,79,0,0,0,19
155,tank_lite89,0,-2,11,0,0,0,0,4,0,6,0,79,0,0,0,20
156,tank_lite89,0,-2,11,0,0,0,0,4,0,6,0,79,0,0,0,20
157,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,79,0,0,0,21
158,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,79,0,0,0,21
159,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,22
160,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,22
161,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,23
162,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,23
163,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,23
164,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,80,0,0,0,23
165,tank_lite89,0,-3,11,0,0,0,0,4,0,6,0,81,0,0,0,23
166,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,81,0,0,0,23
167,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,81,0,0,0,23
168,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,81,0,0,0,23
169,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,81,0,0,0,23
170,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,82,0,0,0,23
171,tank_lite89,0,-3,12,0,0,0,0,4,0,6,0,82,0,0,0,23
172,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,82,0,0,0,23
173,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,82,0,0,0,23
174,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,82,0,0,0,23
175,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,83,0,0,0,23
176,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,83,0,0,0,23
177,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,83,0,0,0,23
178,tank_lite89,0,-2,12,0,0,0,0,4,0,6,0,83,0,0,0,23
179,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,83,0,0,0,23
180,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,83,0,0,0,23
181,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,84,0,0,0,23
182,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,84,0,0,0,23
183,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,84,0,0,0,23
184,tank_lite89,0,-1,13,0,0,0,0,4,0,6,0,84,0,0,0,23
185,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,84,0,0,0,23
186,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,85,0,0,0,23
187,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,85,0,0,0,23
188,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,85,0,0,0,23
189,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,85,0,0,0,23
190,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,85,0,0,0,23
191,tank_lite89,0,0,13,0,0,0,0,4,0,6,0,86,0,0,0,23
192,tank_lite89,0,0,14,0,0,0,0,4,0,6,0,86,0,0,0,23
193,tank_lite89,0,0,14,0,-2,0,0,2,0,6,0,86,0,0,0,23
194,tank_lite89,0,0,14,0,-1,0,0,4,0,7,0,86,0,0,0,23
195,tank_lite89,0,0,14,0,-1,0,0,4,0,8,0,86,0,0,0,24
196,tank_lite89,0,-1,14,0,-1,0,0,4,0,9,0,86,0,0,0,25
197,tank_lite89,0,-1,14,0,-1,0,0,4,0,10,0,87,0,0,0,26
198,tank_lite89,0,-2,14,0,-1,0,0,4,0,10,0,87,0,0,0,27
199,tank_lite89,0,-2,14,0,-1,0,0,4,0,10,0,87,0,0,0,28
200,tank_lite89,0,-2,14,0,0,0,0,4,0,10,0,87,0,0,0,28
201,tank_lite89,0,-2,14,0,0,0,0,4,0,10,0,87,0,0,0,29
202,tank_lite89,0,-3,14,0,0,0,0,4,0,10,0,88,0,0,0,30
203,tank_lite89,0,-3,14,0,0,0,0,4,0,10,0,88,0,0,0,31
204,tank_lite89,0,-3,14,0,0,0,0,4,0,10,0,88,0,0,0,31
205,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,88,0,0,0,32
206,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,88,0,0,0,32
207,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
208,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
209,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
210,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
211,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
212,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,89,0,0,0,33
213,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,90,0,0,0,33
214,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,90,0,0,0,33
215,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,90,0,0,0,33
216,tank_lite89,0,-3,15,0,0,0,0,4,0,10,0,90,0,0,0,33
217,tank_lite89,0,-3,16,0,0,0,0,4,0,10,0,90,0,0,0,33
218,tank_lite89,0,-3,16,0,0,0,0,4,0,10,0,91,0,0,0,33
219,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,91,0,0,0,33
220,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,91,0,0,0,33
221,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,91,0,0,0,33
222,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,91,0,0,0,33
223,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,92,0,0,0,33
224,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,92,0,0,0,33
225,tank_lite89,0,-2,16,0,0,0,0,4,0,10,0,92,0,0,0,33
226,tank_lite89,0,-1,16,0,0,0,0,4,0,10,0,92,0,0,0,33
227,tank_lite89,0,-1,16,0,0,0,0,4,0,10,0,92,0,0,0,33
228,tank_lite89,0,-1,16,0,0,0,0,4,0,10,0,92,0,0,0,33
229,tank_lite89,0,-1,16,0,0,0,0,4,0,10,0,93,0,0,0,33
230,tank_lite89,0,-1,17,0,0,0,0,4,0,10,0,93,0,0,0,33
231,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,93,0,0,0,33
232,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,93,0,0,0,33
233,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,93,0,0,0,33
234,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,94,0,0,0,33
235,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,94,0,0,0,33
236,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,94,0,0,0,33
237,tank_lite89,0,0,17,0,0,0,0,4,0,10,0,94,0,0,0,33
238,tank_lite89,0,0,17,0,-2,0,0,2,0,10,0,94,0,0,0,33
239,tank_lite89,0,0,17,0,-1,0,0,4,0,11,0,95,0,0,0,34
240,tank_lite89,0,-1,17,0,-1,0,0,4,0,12,0,95,0,0,0,35
241,tank_lite89,0,-1,17,0,-1,0,0,4,0,13,0,95,0,0,0,36
242,tank_lite89,0,-2,17,0,-1,0,0,4,0,14,0,95,0,0,0,37
243,tank_lite89,0,-2,18,0,-1,0,0,4,0,15,0,95,0,0,0,37
244,tank_lite89,0,-2,18,0,-1,0,0,4,0,15,0,95,0,0,0,38
245,tank_lite89,0,-2,18,0,0,0,0,4,0,15,0,96,0,0,0,39
246,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,96,0,0,0,40
247,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,96,0,0,0,41
248,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,96,0,0,0,41
249,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,96,0,0,0,42
250,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,97,0,0,0,42
251,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,97,0,0,0,43
252,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,97,0,0,0,43
253,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,97,0,0,0,43
254,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,97,0,0,0,43
255,tank_lite89,0,-3,18,0,0,0,0,4,0,15,0,98,0,0,0,43
256,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,98,0,0,0,43
257,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,98,0,0,0,43
258,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,98,0,0,0,43
259,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,98,0,0,0,43
260,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,98,0,0,0,43
261,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,99,0,0,0,43
262,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,99,0,0,0,43
263,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,99,0,0,0,43
264,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,99,0,0,0,43
265,tank_lite89,0,-3,19,0,0,0,0,4,0,15,0,99,0,0,0,43
266,tank_lite89,0,-2,19,0,0,0,0,4,0,15,0,100,0,0,0,43
267,tank_lite89,0,-2,19,0,0,0,0,4,0,15,0,100,0,0,0,43
268,tank_lite89,0,-2,19,0,0,0,0,4,0,15,0,100,0,0,0,43
269,tank_lite89,0,-2,20,0,0,0,0,4,0,15,0,100,0,0,0,43
270,tank_lite89,0,-2,20,0,0,0,0,4,0,15,0,100,0,0,0,43
271,tank_lite89,0,-2,20,0,0,0,0,4,0,15,0,100,0,0,0,43
272,tank_lite89,0,-1,20,0,0,0,0,4,0,15,0,100,0,0,0,43
273,tank_lite89,0,-1,20,0,0,0,0,4,0,15,0,100,0,0,0,43
274,tank_lite89,0,-1,20,0,0,0,0,4,0,15,0,100,0,0,0,43
275,tank_lite89,0,-1,20,0,0,0,0,4,0,15,0,100,0,0,0,43
276,tank_lite89,0,-1,20,0,0,0,0,4,0,15,0,100,0,0,0,43
277,tank_lite89,0,0,20,0,0,0,0,4,0,15,0,100,0,0,0,43
278,tank_lite89,0,0,20,0,0,0,0,4,0,15,0,100,0,0,0,43
279,tank_lite89,0,0,20,0,0,0,0,4,0,15,0,100,0,0,0,43
280,tank_lite89,0,0,20,0,0,0,0,4,0,15,0,100,0,0,0,43
281,tank_lite89,0,0,20,0,0,0,0,4,0,15,0,100,0,0,0,44
282,tank_lite89,0,0,21,0,0,0,0,4,0,15,0,100,0,0,0,44
283,tank_lite89,0,0,21,0,0,0,0,4,0,15,0,100,0,0,0,44
284,tank_lite89,0,0,21,0,0,0,0,4,0,15,0,100,0,0,0,44
285,tank_lite89,0,0,21,0,-2,0,0,2,0,15,0,100,0,0,0,44
286,tank_lite89,0,0,21,0,-1,0,0,4,0,16,0,100,0,0,0,45
287,tank_lite89,0,-1,21,0,-1,0,0,4,0,17,0,100,0,0,0,46
288,tank_lite89,0,-1,21,0,-1,0,0,4,0,18,0,100,0,0,0,47
289,tank_lite89,0,-1,21,0,-1,0,0,4,0,19,0,100,0,0,0,48
290,tank_lite89,0,-2,21,0,-1,0,0,4,0,20,0,100,0,0,0,48
291,tank_lite89,0,-2,21,0,-1,0,0,4,0,20,0,100,0,0,0,49
292,tank_lite89,0,-2,21,0,0,0,0,4,0,20,0,100,0,0,0,50
293,tank_lite89,0,-2,21,0,0,0,0,4,0,20,0,100,0,0,0,51
294,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,52
295,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,52
296,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,53
297,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,53
298,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,54
299,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,54
300,tank_lite89,0,-3,22,0,0,0,0,4,0,20,0,100,0,0,0,55
301,tank_lite89,0,-3,22,0,0,0,0,4,0,30,1,100,0,0,0,65
302,tank_lite89,0,-3,22,0,0,0,0,4,0,40,2,100,1,0,0,75
303,tank_lite89,0,-3,22,0,0,0,0,4,0,50,3,100,2,0,0,85
304,tank_lite89,0,-3,22,0,0,0,0,4,0,60,4,100,3,0,0,95
305,tank_lite89,0,-3,22,0,0,0,0,4,0,70,5,100,3,0,0,100
306,tank_lite89,0,-3,22,0,0,0,0,4,0,80,6,100,4,0,0,100
307,tank_lite89,0,-3,23,0,0,0,0,4,0,90,7,100,5,0,0,100
308,tank_lite89,0,-3,23,0,0,0,0,4,0,110,8,100,6,0,0,100
309,tank_lite89,0,-3,23,0,0,0,0,4,0,130,9,100,7,0,0,100
310,tank_lite89,0,-3,23,0,0,0,0,4,0,150,10,100,7,0,0,100
311,tank_lite89,0,-2,23,0,0,0,0,4,0,170,11,100,8,0,0,100
312,tank_lite89,0,-2,23,0,0,0,0,4,0,190,12,100,9,0,0,100
313,tank_lite89,0,-2,23,0,0,0,0,4,0,210,13,100,10,0,0,100
314,tank_lite89,0,-2,23,0,0,0,0,4,0,230,14,100,10,0,0,100
315,tank_lite89,0,-2,23,0,0,0,0,4,0,250,15,100,11,0,0,100
316,tank_lite89,0,-2,23,0,0,0,0,4,0,280,16,100,12,0,0,100
317,tank_lite89,0,-2,23,0,0,0,0,4,0,310,17,100,13,0,0,100
318,tank_lite89,0,-1,23,0,0,0,0,4,0,340,18,100,14,0,0,100
319,tank_lite89,0,-1,23,0,0,0,0,4,0,370,19,100,14,0,0,100
320,tank_lite89,0,-1,24,0,0,0,0,4,0,400,20,100,15,0,0,100
321,tank_lite89,0,-1,24,0,0,0,0,4,0,430,21,100,16,0,0,100
322,tank_lite89,0,-1,24,0,0,0,0,4,0,460,22,100,17,0,0,100
323,tank_lite89,0,0,24,0,0,0,0,4,0,490,23,100,17,0,0,100
324,tank_lite89,0,0,24,0,0,0,0,4,0,530,24,100,18,0,0,100
325,tank_lite89,0,0,24,0,0,0,0,4,0,570,25,100,19,0,0,100
326,tank_lite89,0,0,24,0,0,0,0,4,0,610,26,100,20,0,0,100
327,tank_lite89,0,0,24,0,0,0,0,4,0,650,27,100,21,0,0,100
328,tank_lite89,0,0,24,0,0,0,0,4,0,690,28,100,21,0,0,100
329,tank_lite89,0,0,24,0,0,0,0,4,0,730,29,100,22,0,0,100
