tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat,tank_left,tank_right,turret_yaw,turret_elev,tank_ammo,tank_fired,tank_pen,tank_effective,tank_spall,crew_shock,crew_alive,module_last,platoon_order,platoon_score
14,tank4_m1a1_89,0,2,11,0,0,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
15,tank4_m1a1_89,0,2,12,0,0,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
16,tank4_m1a1_89,0,2,13,0,0,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
17,tank4_m1a1_89,0,2,15,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
18,tank4_m1a1_89,0,2,16,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
19,tank4_m1a1_89,0,2,17,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,4,-1,0,0
20,tank4_m1a1_89,0,2,19,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
21,tank4_m1a1_89,0,2,20,0,0,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
22,tank4_m1a1_89,0,2,22,0,0,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
23,tank4_m1a1_89,0,2,23,0,0,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
24,tank4_m1a1_89,0,2,25,0,0,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
25,tank4_m1a1_89,0,2,27,0,0,6,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
26,tank4_m1a1_89,0,2,28,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
27,tank4_m1a1_89,0,2,30,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
28,tank4_m1a1_89,0,2,31,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
29,tank4_m1a1_89,0,2,33,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
30,tank4_m1a1_89,0,2,35,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
31,tank4_m1a1_89,0,2,37,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
32,tank4_m1a1_89,0,2,38,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
33,tank4_m1a1_89,0,2,40,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
34,tank4_m1a1_89,0,2,42,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
35,tank4_m1a1_89,0,2,44,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
36,tank4_m1a1_89,0,2,45,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
37,tank4_m1a1_89,0,2,47,0,0,6,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
38,tank4_m1a1_89,0,2,49,0,0,6,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
39,tank4_m1a1_89,0,2,51,0,0,6,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,0,0
40,tank4_m1a1_89,0,2,53,0,0,6,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
41,tank4_m1a1_89,0,2,55,0,0,6,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
42,tank4_m1a1_89,0,2,56,0,0,6,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
43,tank4_m1a1_89,0,2,58,0,0,6,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
44,tank4_m1a1_89,0,2,60,0,0,7,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
45,tank4_m1a1_89,0,2,62,0,0,7,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
46,tank4_m1a1_89,0,2,64,0,0,7,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
47,tank4_m1a1_89,0,2,66,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
48,tank4_m1a1_89,0,2,68,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
49,tank4_m1a1_89,0,2,70,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
50,tank4_m1a1_89,0,2,71,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
51,tank4_m1a1_89,0,2,73,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
52,tank4_m1a1_89,0,2,75,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
53,tank4_m1a1_89,0,2,77,0,0,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
54,tank4_m1a1_89,0,2,79,0,0,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
55,tank4_m1a1_89,0,2,81,0,0,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
56,tank4_m1a1_89,0,2,83,0,0,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
57,tank4_m1a1_89,0,2,85,0,0,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
58,tank4_m1a1_89,0,2,87,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
59,tank4_m1a1_89,0,2,89,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
60,tank4_m1a1_89,0,2,91,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
61,tank4_m1a1_89,0,2,93,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
62,tank4_m1a1_89,0,2,95,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
63,tank4_m1a1_89,0,2,96,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
64,tank4_m1a1_89,0,2,98,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
65,tank4_m1a1_89,0,2,100,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
66,tank4_m1a1_89,0,2,102,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
67,tank4_m1a1_89,0,2,104,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
68,tank4_m1a1_89,0,2,106,0,0,7,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
69,tank4_m1a1_89,0,2,108,0,0,7,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,0,0,0,0,0,4,-1,1,0
70,tank4_m1a1_89,0,2,110,0,0,7,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,3,1,0,792,0,21,4,-1,1,1
71,tank4_m1a1_89,0,2,112,0,0,7,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-2,3,0,0,792,0,21,4,-1,1,1
72,tank4_m1a1_89,0,2,114,0,0,7,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
73,tank4_m1a1_89,0,2,116,0,0,7,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
74,tank4_m1a1_89,0,2,118,0,0,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
75,tank4_m1a1_89,0,2,120,0,0,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
76,tank4_m1a1_89,0,2,122,0,0,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
77,tank4_m1a1_89,0,2,124,0,0,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
78,tank4_m1a1_89,0,2,126,0,0,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
79,tank4_m1a1_89,0,2,128,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
80,tank4_m1a1_89,0,2,130,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
81,tank4_m1a1_89,0,2,132,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
82,tank4_m1a1_89,0,2,134,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
83,tank4_m1a1_89,0,2,135,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
84,tank4_m1a1_89,0,2,137,0,0,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
85,tank4_m1a1_89,0,2,139,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
86,tank4_m1a1_89,0,2,141,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
87,tank4_m1a1_89,0,2,143,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
88,tank4_m1a1_89,0,2,145,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
89,tank4_m1a1_89,0,2,147,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
90,tank4_m1a1_89,0,2,149,0,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
91,tank4_m1a1_89,0,2,151,0,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
92,tank4_m1a1_89,0,2,153,0,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
93,tank4_m1a1_89,0,2,155,0,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
94,tank4_m1a1_89,0,2,157,0,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
95,tank4_m1a1_89,0,2,159,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
96,tank4_m1a1_89,0,2,161,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
97,tank4_m1a1_89,0,2,163,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
98,tank4_m1a1_89,0,2,165,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
99,tank4_m1a1_89,0,2,167,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
100,tank4_m1a1_89,0,2,169,0,0,7,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
101,tank4_m1a1_89,0,2,171,0,0,7,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
102,tank4_m1a1_89,0,2,173,0,0,7,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
103,tank4_m1a1_89,0,2,175,0,0,7,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
104,tank4_m1a1_89,0,2,177,0,0,7,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
105,tank4_m1a1_89,0,2,179,0,0,7,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
106,tank4_m1a1_89,0,2,181,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
107,tank4_m1a1_89,0,2,183,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
108,tank4_m1a1_89,0,2,185,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
109,tank4_m1a1_89,0,2,187,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
110,tank4_m1a1_89,0,2,189,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
111,tank4_m1a1_89,0,2,191,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
112,tank4_m1a1_89,0,2,193,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
113,tank4_m1a1_89,0,2,195,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
114,tank4_m1a1_89,0,2,196,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
115,tank4_m1a1_89,0,2,198,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
116,tank4_m1a1_89,0,2,200,0,0,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
117,tank4_m1a1_89,0,2,202,0,0,7,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
118,tank4_m1a1_89,0,2,204,0,0,7,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
119,tank4_m1a1_89,0,2,206,0,0,7,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,792,0,21,4,-1,1,1
