tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
101,warthog89,0,0,26,0,-2,1,0,2,0,34,0,69,0,0,0,100,0,0,0,0,0,0,0,0,0
102,warthog89,0,0,26,0,1,1,0,4,0,35,0,69,0,0,0,100,0,0,0,0,0,0,0,0,0
103,warthog89,0,0,26,0,2,1,0,4,0,36,0,69,0,0,0,100,0,0,0,0,0,0,0,0,0
104,warthog89,0,0,27,0,0,1,0,2,0,36,0,69,0,0,0,100,0,0,0,0,0,0,0,0,0
105,warthog89,1,0,27,0,-1,1,0,2,0,36,0,69,0,0,0,100,0,0,0,0,0,0,0,0,0
106,warthog89,1,0,27,0,1,1,0,4,0,37,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0
107,warthog89,1,0,27,0,0,1,0,3,0,37,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0
108,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0
109,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0
110,warthog89,1,0,28,0,0,1,0,3,0,37,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0
111,warthog89,1,0,28,0,0,1,0,3,0,37,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
112,warthog89,1,0,29,0,0,1,0,3,0,37,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
113,warthog89,1,0,29,0,0,1,0,3,0,37,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
114,warthog89,1,0,29,0,0,1,0,4,0,38,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
115,warthog89,1,0,30,0,1,1,0,4,0,39,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
116,warthog89,1,0,30,0,1,1,0,3,0,40,0,71,0,0,0,100,0,0,0,0,0,0,0,0,0
117,warthog89,1,0,30,0,-1,1,0,2,0,40,0,72,0,0,0,100,0,0,0,0,0,0,0,0,0
118,warthog89,1,0,30,0,0,1,0,3,0,40,0,72,0,0,0,100,0,0,0,0,0,0,0,0,0
119,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100,0,0,0,0,0,0,0,0,0
120,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100,0,0,0,0,0,0,0,0,0
121,warthog89,1,0,31,0,0,1,0,3,0,40,0,72,0,0,0,100,0,0,0,0,0,0,0,0,0
122,warthog89,1,0,32,0,0,1,0,3,0,40,0,73,0,0,0,100,0,0,0,0,0,0,0,0,0
123,warthog89,2,0,32,0,0,1,0,4,0,41,0,73,0,0,0,100,0,0,0,0,0,0,0,0,0
124,warthog89,2,0,32,0,1,1,0,4,0,42,0,73,0,0,0,100,0,0,0,0,0,0,0,0,0
125,warthog89,2,0,32,0,0,1,0,2,0,42,0,73,0,0,0,100,0,0,0,0,0,0,0,0,0
126,warthog89,2,0,33,0,0,1,0,3,0,42,0,73,0,0,0,100,0,0,0,0,0,0,0,0,0
127,warthog89,2,0,33,0,0,1,0,4,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
128,warthog89,2,0,33,0,0,1,0,3,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
129,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
130,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
131,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
132,warthog89,2,0,34,0,0,1,0,3,0,43,0,74,0,0,0,100,0,0,0,0,0,0,0,0,0
133,warthog89,2,0,35,0,0,1,0,3,0,43,0,75,0,0,0,100,0,0,0,0,0,0,0,0,0
134,warthog89,2,0,35,0,0,1,0,4,0,44,0,75,0,0,0,100,0,0,0,0,0,0,0,0,0
135,warthog89,2,0,35,0,0,1,0,3,0,44,0,75,0,0,0,100,0,0,0,0,0,0,0,0,0
136,warthog89,2,0,36,0,1,1,0,4,0,45,0,75,0,0,0,100,0,0,0,0,0,0,0,0,0
137,warthog89,2,0,36,0,0,1,0,3,0,45,0,75,0,0,0,100,0,0,0,0,0,0,0,0,0
138,warthog89,2,0,36,0,-1,1,0,2,0,45,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0
139,warthog89,3,0,36,0,0,1,0,3,0,45,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0
140,warthog89,3,0,37,0,0,1,0,3,0,45,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0
141,warthog89,3,0,37,0,0,1,0,4,0,46,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0
142,warthog89,3,0,37,0,0,1,0,3,0,46,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0
143,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
144,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
145,warthog89,3,0,38,0,0,1,0,3,0,46,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
146,warthog89,3,0,38,0,0,1,0,4,0,47,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
147,warthog89,3,0,39,0,1,1,0,4,0,48,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
148,warthog89,3,1,39,0,1,1,0,3,0,49,0,77,0,0,0,100,0,0,0,0,0,0,0,0,0
149,warthog89,3,0,39,0,-1,1,0,2,0,49,0,78,0,0,0,100,0,0,0,0,0,0,0,0,0
150,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100,0,0,0,0,0,0,0,0,0
151,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100,0,0,0,0,0,0,0,0,0
152,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100,0,0,0,0,0,0,0,0,0
153,warthog89,3,0,40,0,0,1,0,3,0,49,0,78,0,0,0,100,0,0,0,0,0,0,0,0,0
154,warthog89,3,0,41,0,0,1,0,4,0,49,0,79,0,0,0,100,0,0,0,0,0,0,0,0,0
155,warthog89,4,0,41,0,0,1,0,3,0,49,0,79,0,0,0,100,0,0,0,0,0,0,0,0,0
156,warthog89,4,0,41,0,0,1,0,3,0,49,0,79,0,0,0,100,0,0,0,0,0,0,0,0,0
157,warthog89,4,0,42,0,0,1,0,3,0,49,0,79,0,0,0,100,0,0,0,0,0,0,0,0,0
158,warthog89,4,0,42,0,0,1,0,3,0,49,0,79,0,0,0,100,0,0,0,0,0,0,0,0,0
159,warthog89,4,0,42,0,0,1,0,3,0,49,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
160,warthog89,4,0,42,0,0,1,0,4,0,50,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
161,warthog89,4,0,43,0,0,1,0,3,0,50,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
162,warthog89,4,0,43,0,-1,1,0,2,0,50,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
163,warthog89,4,0,43,0,0,1,0,3,0,50,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
164,warthog89,4,0,44,0,0,1,0,4,0,50,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0
165,warthog89,4,0,44,0,1,1,0,4,0,51,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0
166,warthog89,4,0,44,0,0,1,0,3,0,52,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0
167,warthog89,4,0,44,0,-1,1,0,2,0,52,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0
168,warthog89,4,0,45,0,0,1,0,3,0,52,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0
169,warthog89,4,0,45,0,0,1,0,3,0,52,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0
170,warthog89,4,0,45,0,0,1,0,3,0,52,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
171,warthog89,4,0,45,0,0,1,0,4,0,53,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
172,warthog89,5,0,46,0,0,1,0,2,0,53,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
173,warthog89,5,0,46,0,0,1,0,3,0,53,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
174,warthog89,5,0,46,0,0,1,0,4,0,54,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
175,warthog89,5,0,47,0,1,1,0,4,0,55,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
176,warthog89,5,1,47,0,1,1,0,3,1,56,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
177,warthog89,5,0,47,0,0,1,0,2,0,56,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
178,warthog89,5,0,48,0,-2,1,0,2,0,56,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
179,warthog89,5,0,48,0,0,1,0,3,0,56,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
180,warthog89,5,0,48,0,0,1,0,3,0,56,0,82,0,0,0,100,0,0,0,0,0,0,0,0,0
181,warthog89,5,0,48,0,0,1,0,3,0,56,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
182,warthog89,5,0,49,0,0,1,0,4,0,57,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
183,warthog89,5,0,49,0,0,1,0,3,0,57,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
184,warthog89,5,0,49,0,0,1,0,3,0,57,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
185,warthog89,5,0,50,0,0,1,0,3,0,57,0,83,0,0,0,100,0,0,0,0,0,0,0,0,0
186,warthog89,5,0,50,0,0,1,0,4,0,57,0,84,0,0,0,100,0,0,0,0,0,0,0,0,0
187,warthog89,5,0,50,0,0,1,0,3,0,57,0,84,0,0,0,100,0,0,0,0,0,0,0,0,0
188,warthog89,5,0,50,0,0,1,0,3,0,57,0,84,0,0,0,100,0,0,0,0,0,0,0,0,0
189,warthog89,6,0,51,0,0,1,0,3,0,57,0,84,0,0,0,100,0,0,0,0,0,0,0,0,0
190,warthog89,6,0,51,0,0,1,0,3,0,57,0,84,0,0,0,100,0,0,0,0,0,0,0,0,0
191,warthog89,6,0,51,0,0,1,0,4,0,58,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
192,warthog89,6,0,52,0,0,1,0,3,0,58,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
193,warthog89,6,0,52,0,-1,1,0,2,0,58,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
194,warthog89,6,0,52,0,0,1,0,4,0,59,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
195,warthog89,6,0,52,0,0,1,0,3,0,59,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
196,warthog89,6,0,53,0,0,1,0,3,0,59,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0
197,warthog89,6,0,53,0,0,1,0,3,0,59,0,86,0,0,0,100,0,0,0,0,0,0,0,0,0
198,warthog89,6,0,53,0,0,1,0,4,0,60,0,86,0,0,0,100,0,0,0,0,0,0,0,0,0
199,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100,0,0,0,0,0,0,0,0,0
200,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100,0,0,0,0,0,0,0,0,0
201,warthog89,6,0,54,0,0,1,0,3,0,60,0,86,0,0,0,100,0,0,0,0,0,0,0,0,0
202,warthog89,6,0,54,0,-2,1,0,2,0,60,0,87,0,0,0,100,0,0,0,0,0,0,0,0,0
203,warthog89,6,0,55,0,1,1,0,4,0,61,0,87,0,0,0,100,0,0,0,0,0,0,0,0,0
204,warthog89,6,0,55,0,0,1,0,3,0,61,0,87,0,0,0,100,0,0,0,0,0,0,0,0,0
205,warthog89,7,0,55,0,0,1,0,3,0,61,0,87,0,0,0,100,0,0,0,0,0,0,0,0,0
206,warthog89,7,0,56,0,0,1,0,3,0,61,0,87,0,0,0,100,0,0,0,0,0,0,0,0,0
207,warthog89,7,0,56,0,0,1,0,3,0,61,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
208,warthog89,7,0,56,0,0,1,0,3,0,61,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
209,warthog89,7,0,56,0,0,1,0,4,0,62,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
210,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
211,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
212,warthog89,7,0,57,0,0,1,0,3,0,62,0,88,0,0,0,100,0,0,0,0,0,0,0,0,0
213,warthog89,7,0,58,0,0,1,0,3,0,62,0,89,0,0,0,100,0,0,0,0,0,0,0,0,0
214,warthog89,7,0,58,0,0,1,0,4,0,62,0,89,0,0,0,100,0,0,0,0,0,0,0,0,0
215,warthog89,7,0,58,0,0,1,0,3,0,62,0,89,0,0,0,100,0,0,0,0,0,0,0,0,0
216,warthog89,7,0,58,0,1,1,0,4,0,63,0,89,0,0,0,100,0,0,0,0,0,0,0,0,0
217,warthog89,7,0,59,0,0,1,0,3,0,63,0,89,0,0,0,100,0,0,0,0,0,0,0,0,0
218,warthog89,7,0,59,0,-1,1,0,2,0,63,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0
219,warthog89,7,0,59,0,0,1,0,3,0,63,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0
220,warthog89,7,0,60,0,0,1,0,3,0,63,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0
221,warthog89,8,0,60,0,-1,1,0,2,0,63,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0
222,warthog89,8,0,60,0,1,1,0,4,0,64,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0
223,warthog89,8,0,60,0,2,1,0,4,0,65,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
224,warthog89,8,1,61,0,1,1,0,3,0,66,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
225,warthog89,8,0,61,0,0,1,0,2,0,66,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
226,warthog89,8,0,61,0,-2,1,0,2,0,66,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
227,warthog89,8,0,62,0,0,1,0,3,0,66,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
228,warthog89,8,0,62,0,0,1,0,3,0,66,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0
229,warthog89,8,0,62,0,0,1,0,3,0,66,0,92,0,0,0,100,0,0,0,0,0,0,0,0,0
230,warthog89,8,0,62,0,0,1,0,4,0,67,0,92,0,0,0,100,0,0,0,0,0,0,0,0,0
231,warthog89,8,0,63,0,0,1,0,3,0,67,0,92,0,0,0,100,0,0,0,0,0,0,0,0,0
232,warthog89,8,0,63,0,-1,1,0,2,0,67,0,92,0,0,0,100,0,0,0,0,0,0,0,0,0
233,warthog89,8,0,63,0,0,1,0,3,0,67,0,92,0,0,0,100,0,0,0,0,0,0,0,0,0
234,warthog89,8,0,64,0,0,1,0,4,0,67,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0
235,warthog89,8,0,64,0,1,1,0,4,0,68,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0
236,warthog89,8,0,64,0,1,1,0,3,0,69,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0
237,warthog89,8,0,64,0,-1,1,0,2,0,69,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0
238,warthog89,9,0,65,0,0,1,0,3,0,69,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0
239,warthog89,9,0,65,0,0,1,0,3,0,69,0,94,0,0,0,100,0,0,0,0,0,0,0,0,0
