tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
30,battlefront_bomber89,0,18,219,0,0,10,0,0,0,315,27,55,10,0,0,100,0,0,0,0,9999,995,20,0,0,0,0,0,0,0,0,0,180,33,95
31,battlefront_bomber89,0,18,221,0,0,9,0,0,0,315,27,56,10,0,0,100,0,0,0,0,9999,995,20,0,0,0,0,0,0,0,0,0,180,33,95
32,battlefront_bomber89,0,18,224,0,0,9,0,0,0,315,27,56,10,0,0,100,0,0,0,0,9999,995,20,0,0,0,0,0,0,0,0,0,180,33,95
33,battlefront_bomber89,0,18,226,0,0,8,0,0,0,315,27,56,10,0,0,100,0,0,0,0,9999,995,20,0,0,0,0,0,0,0,0,0,180,33,95
34,battlefront_bomber89,0,18,228,0,0,8,0,0,2,315,27,56,10,0,0,100,0,0,0,0,9999,994,20,0,0,0,0,0,0,0,0,0,180,25,101
35,battlefront_bomber89,0,18,230,0,0,8,0,0,1,315,27,56,10,0,0,100,0,0,0,0,9999,994,20,0,0,0,0,0,0,0,0,0,180,17,107
36,battlefront_bomber89,0,18,232,0,0,7,0,0,1,315,27,56,10,0,0,100,0,0,0,0,9999,994,20,0,0,0,0,0,0,0,0,0,180,9,113
37,battlefront_bomber89,0,18,234,0,0,7,0,0,1,315,27,57,10,0,0,100,0,0,0,0,9999,994,20,0,0,0,0,0,0,0,0,0,180,1,119
38,battlefront_bomber89,0,18,236,0,0,7,0,0,1,315,27,57,10,0,0,100,0,0,0,0,9999,993,20,0,0,0,0,0,0,0,0,0,180,1,119
39,battlefront_bomber89,0,18,238,0,0,6,0,0,0,315,27,57,10,0,0,100,0,0,0,0,9999,993,20,0,0,0,0,0,0,0,0,0,180,1,119
40,battlefront_bomber89,0,18,240,0,0,6,0,0,0,315,27,57,10,0,0,100,0,0,0,0,9999,993,20,0,0,0,0,0,0,0,0,0,180,1,119
41,battlefront_bomber89,0,18,242,0,0,6,0,0,0,315,27,57,10,0,0,100,0,0,0,0,9999,993,20,0,0,0,0,0,0,0,0,0,180,1,119
42,battlefront_bomber89,0,18,243,0,0,6,0,0,1,315,27,58,10,0,0,100,0,0,0,0,9999,992,20,0,0,0,0,0,0,0,0,0,180,1,119
43,battlefront_bomber89,0,18,245,0,0,5,0,0,0,315,27,58,10,0,0,100,0,0,0,0,9999,992,20,0,0,0,0,0,0,0,0,0,180,1,119
44,battlefront_bomber89,0,18,246,0,0,5,0,0,0,315,27,58,10,0,0,100,0,0,0,0,9999,992,20,0,0,0,0,0,0,0,0,0,180,1,119
45,battlefront_bomber89,0,18,248,0,0,5,0,0,0,315,27,58,10,0,0,100,0,0,0,0,9999,992,20,0,0,0,0,0,0,0,0,0,180,1,119
46,battlefront_bomber89,0,18,249,0,0,5,0,0,1,315,27,58,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
47,battlefront_bomber89,0,18,250,0,0,5,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
48,battlefront_bomber89,0,18,252,0,0,4,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
49,battlefront_bomber89,0,18,253,0,0,4,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
50,battlefront_bomber89,0,18,254,0,0,4,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
51,battlefront_bomber89,0,18,255,0,0,4,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
52,battlefront_bomber89,0,18,256,0,0,4,0,0,0,315,27,59,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
53,battlefront_bomber89,0,18,258,0,0,4,0,0,0,315,27,60,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
54,battlefront_bomber89,0,18,259,0,0,4,0,0,0,315,27,60,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
55,battlefront_bomber89,0,18,260,0,0,3,0,0,0,315,27,60,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
56,battlefront_bomber89,0,18,261,0,0,3,0,0,0,315,27,60,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,1,119
57,battlefront_bomber89,0,18,262,0,0,3,0,0,0,315,27,60,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
58,battlefront_bomber89,0,18,263,0,0,3,0,0,0,315,27,61,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
59,battlefront_bomber89,0,18,264,0,0,3,0,0,0,315,27,61,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
60,battlefront_bomber89,0,18,265,0,0,3,0,0,0,315,27,61,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
61,battlefront_bomber89,0,18,266,0,0,3,0,0,0,315,27,61,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
62,battlefront_bomber89,0,18,266,0,0,3,0,0,0,315,27,61,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
63,battlefront_bomber89,0,18,267,0,0,3,0,0,0,315,27,62,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
64,battlefront_bomber89,0,18,268,0,0,3,0,0,0,315,27,62,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
65,battlefront_bomber89,0,18,269,0,0,3,0,0,0,315,27,62,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
66,battlefront_bomber89,0,18,270,0,0,3,0,0,0,315,27,62,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
67,battlefront_bomber89,0,18,271,0,0,3,0,0,0,315,27,62,10,0,0,100,0,0,0,0,9999,991,20,0,0,0,0,0,0,0,0,0,180,2,119
68,battlefront_bomber89,0,18,272,0,0,3,0,0,1,315,27,62,10,0,0,100,0,0,0,0,9999,990,20,0,0,0,0,0,0,0,0,0,180,2,119
69,battlefront_bomber89,0,18,272,0,0,3,0,0,0,315,27,63,10,0,0,100,0,0,0,0,9999,990,20,0,0,0,0,0,0,0,0,0,180,2,119
70,battlefront_bomber89,0,18,273,0,0,3,0,0,0,315,27,63,10,0,0,100,0,0,0,0,9999,990,20,0,0,0,0,0,0,0,0,0,180,2,119
71,battlefront_bomber89,0,18,274,0,0,2,0,0,0,315,27,63,10,0,0,100,0,0,0,0,9999,990,20,0,0,0,0,0,0,0,0,0,180,2,119
72,battlefront_bomber89,0,18,275,0,0,2,0,0,1,315,27,63,10,0,0,100,0,0,0,0,9999,989,20,0,0,0,0,0,0,0,0,0,180,2,119
73,battlefront_bomber89,0,18,276,0,0,2,0,0,0,315,27,63,10,0,0,100,0,0,0,0,9999,989,20,0,0,0,0,0,0,0,0,0,180,2,119
74,battlefront_bomber89,0,18,276,0,0,2,0,0,0,315,27,64,10,0,0,100,0,0,0,0,9999,989,20,0,0,0,0,0,0,0,0,0,180,2,119
75,battlefront_bomber89,0,18,277,0,0,2,0,0,0,315,27,64,10,0,0,100,0,0,0,0,9999,989,20,0,0,0,0,0,0,0,0,0,180,2,119
76,battlefront_bomber89,0,18,278,0,0,2,0,0,1,315,27,64,10,0,0,100,0,0,0,0,9999,988,20,0,0,0,0,0,0,0,0,0,180,2,119
77,battlefront_bomber89,0,18,279,0,0,2,0,0,0,315,27,64,10,0,0,100,0,0,0,0,9999,988,20,0,0,0,0,0,0,0,0,0,180,2,119
78,battlefront_bomber89,0,18,279,0,0,2,0,0,0,315,27,64,10,0,0,100,0,0,0,0,9999,988,20,0,0,0,0,0,0,0,0,0,180,2,119
79,battlefront_bomber89,0,18,280,0,0,2,0,0,0,315,27,65,10,0,0,100,0,0,0,0,9999,988,20,0,0,0,0,0,0,0,0,0,180,2,119
80,battlefront_bomber89,0,18,281,0,0,2,0,0,1,315,27,65,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,2,119
81,battlefront_bomber89,0,18,282,0,0,2,0,0,0,315,27,65,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,2,119
82,battlefront_bomber89,0,18,282,0,0,2,0,0,0,315,27,65,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,2,119
83,battlefront_bomber89,0,18,283,0,0,2,0,0,0,315,27,65,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,2,119
84,battlefront_bomber89,0,18,284,0,0,2,0,0,0,315,27,65,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,2,119
85,battlefront_bomber89,0,18,284,0,0,2,0,0,0,315,27,66,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,3,119
86,battlefront_bomber89,0,18,285,0,0,2,0,0,0,315,27,66,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,3,119
87,battlefront_bomber89,0,18,286,0,0,2,0,0,0,315,27,66,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,3,119
88,battlefront_bomber89,0,18,287,0,0,2,0,0,0,315,27,66,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,3,119
89,battlefront_bomber89,0,18,287,0,0,2,0,0,0,315,27,66,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,0,0,0,0,0,0,180,3,119
90,battlefront_bomber89,0,18,288,0,0,2,0,0,0,315,0,67,10,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
91,battlefront_bomber89,0,18,289,0,0,2,0,0,1,315,0,66,9,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
92,battlefront_bomber89,0,18,289,0,0,3,0,0,1,315,0,65,8,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
93,battlefront_bomber89,0,18,290,0,0,3,0,0,1,315,0,65,7,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
94,battlefront_bomber89,0,18,291,0,0,3,0,0,1,315,0,64,6,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
95,battlefront_bomber89,0,18,292,0,0,3,0,0,1,315,0,63,5,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
96,battlefront_bomber89,0,18,293,0,0,3,0,0,2,315,0,62,4,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
97,battlefront_bomber89,0,18,294,0,0,3,0,0,1,315,0,62,3,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
98,battlefront_bomber89,0,18,295,0,0,3,0,0,1,315,0,61,2,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
99,battlefront_bomber89,0,18,296,0,0,4,0,0,1,315,0,60,1,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
100,battlefront_bomber89,0,18,297,0,0,4,0,0,1,315,0,60,0,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
101,battlefront_bomber89,0,18,299,0,0,4,0,0,1,315,0,59,0,0,0,100,0,0,0,0,9999,987,20,0,0,0,40,0,0,0,0,0,180,3,119
102,battlefront_bomber89,0,18,300,0,0,4,0,0,2,315,0,58,0,0,0,100,0,0,0,0,9999,986,20,0,0,0,40,0,0,0,0,0,180,3,119
103,battlefront_bomber89,0,18,301,0,0,4,0,0,1,315,0,58,0,0,0,100,0,0,0,0,9999,986,20,0,0,0,40,0,0,0,0,0,180,3,119
104,battlefront_bomber89,0,18,302,0,0,4,0,0,1,315,0,57,0,0,0,100,0,0,0,0,9999,986,20,0,0,0,40,0,0,0,0,0,180,3,119
105,battlefront_bomber89,0,18,303,0,0,4,0,0,1,315,0,56,0,0,0,100,0,0,0,0,9999,986,20,0,0,0,40,0,0,0,0,0,180,3,119
106,battlefront_bomber89,0,18,305,0,0,4,0,0,2,315,0,56,0,0,0,100,0,0,0,0,9999,985,20,0,0,0,40,0,0,0,0,0,180,3,119
107,battlefront_bomber89,0,18,306,0,0,4,0,0,1,315,0,55,0,0,0,100,0,0,0,0,9999,985,20,0,0,0,40,0,0,0,0,0,180,3,119
108,battlefront_bomber89,0,18,307,0,0,4,0,0,1,315,0,54,0,0,0,100,0,0,0,0,9999,985,20,0,0,0,40,0,0,0,0,0,180,3,119
109,battlefront_bomber89,0,18,308,0,0,4,0,0,1,315,0,54,0,0,0,100,0,0,0,0,9999,985,20,0,0,0,40,0,0,0,0,0,180,3,119
110,battlefront_bomber89,0,18,310,0,0,4,0,0,2,315,0,53,0,0,0,100,0,0,0,0,9999,984,20,0,0,0,40,0,0,0,0,0,180,3,119
111,battlefront_bomber89,0,18,311,0,0,4,0,0,1,315,0,52,0,0,0,100,0,0,0,0,9999,984,20,0,0,0,40,0,0,0,0,0,180,3,119
112,battlefront_bomber89,0,18,312,0,0,4,0,0,2,315,0,51,0,0,0,100,0,0,0,0,9999,984,20,0,0,0,40,0,0,0,0,0,180,3,119
113,battlefront_bomber89,0,18,313,0,0,4,0,0,1,315,0,51,0,0,0,100,0,0,0,0,9999,984,20,0,0,0,40,0,0,0,0,0,180,3,119
114,battlefront_bomber89,0,18,315,0,0,4,0,0,2,315,0,50,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
115,battlefront_bomber89,0,18,316,0,0,4,0,0,1,315,0,49,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
116,battlefront_bomber89,0,18,317,0,0,4,0,0,1,315,0,49,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
117,battlefront_bomber89,0,18,319,0,0,4,0,0,1,315,0,48,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
118,battlefront_bomber89,0,18,320,0,0,4,0,0,1,315,0,47,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
119,battlefront_bomber89,0,18,321,0,0,4,0,0,1,315,0,47,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,3,119
120,battlefront_bomber89,0,18,323,0,0,4,0,0,1,315,0,46,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
121,battlefront_bomber89,0,18,324,0,0,4,0,0,1,315,0,45,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
122,battlefront_bomber89,0,18,325,0,0,5,0,0,1,315,0,45,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
123,battlefront_bomber89,0,18,327,0,0,5,0,0,1,315,0,44,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
124,battlefront_bomber89,0,18,328,0,0,5,0,0,1,315,0,43,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
125,battlefront_bomber89,0,18,329,0,0,5,0,0,1,315,0,43,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
126,battlefront_bomber89,0,18,331,0,0,5,0,0,1,315,0,42,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
127,battlefront_bomber89,0,18,332,0,0,5,0,0,1,315,0,41,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
128,battlefront_bomber89,0,18,333,0,0,5,0,0,2,315,0,40,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,119
129,battlefront_bomber89,0,18,335,0,0,5,0,0,1,315,0,40,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
130,battlefront_bomber89,0,18,336,0,0,5,0,0,1,315,0,39,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
131,battlefront_bomber89,0,18,337,0,0,5,0,0,1,315,0,38,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
132,battlefront_bomber89,0,18,339,0,0,5,0,0,1,315,0,38,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
133,battlefront_bomber89,0,18,340,0,0,5,0,0,1,315,0,37,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
134,battlefront_bomber89,0,18,342,0,0,5,0,0,1,315,0,36,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
135,battlefront_bomber89,0,18,343,0,0,5,0,0,1,315,0,36,0,0,0,100,0,0,0,0,9999,983,20,0,0,0,40,0,0,0,0,0,180,4,118
136,battlefront_bomber89,0,18,344,0,0,5,0,0,2,315,0,35,0,0,0,100,0,0,0,0,9999,982,20,0,0,0,40,0,0,0,0,0,180,4,118
137,battlefront_bomber89,0,18,346,0,0,5,0,0,1,315,0,34,0,0,0,100,0,0,0,0,9999,982,20,0,0,0,40,0,0,0,0,0,180,4,118
138,battlefront_bomber89,0,18,347,0,0,5,0,0,1,315,0,34,0,0,0,100,0,0,0,0,9999,982,20,0,0,0,40,0,0,0,0,0,180,4,118
139,battlefront_bomber89,0,18,348,0,0,5,0,0,1,315,0,33,0,0,0,100,0,0,0,0,9999,982,20,0,0,0,40,0,0,0,0,0,180,4,118
140,battlefront_bomber89,0,18,350,0,0,5,0,0,2,315,0,32,0,0,0,100,0,0,0,0,9999,981,20,0,0,0,40,0,0,0,0,0,180,4,118
141,battlefront_bomber89,0,18,351,0,0,5,0,0,1,315,0,32,0,0,0,100,0,0,0,0,9999,981,20,0,0,0,40,0,0,0,0,0,180,4,118
142,battlefront_bomber89,0,18,353,0,0,5,0,0,1,315,0,31,0,0,0,100,0,0,0,0,9999,981,20,0,0,0,40,0,0,0,0,0,180,4,118
143,battlefront_bomber89,0,18,354,0,0,5,0,0,1,315,0,30,0,0,0,100,0,0,0,0,9999,981,20,0,0,0,40,0,0,0,0,0,180,4,118
144,battlefront_bomber89,0,18,355,0,0,5,0,0,3,315,0,29,0,0,0,100,0,0,0,0,9999,980,20,0,0,0,40,0,0,0,0,0,180,4,118
145,battlefront_bomber89,0,18,357,0,0,5,0,0,1,315,0,29,0,0,0,100,0,0,0,0,9999,980,20,0,0,0,40,0,0,0,0,0,180,4,118
146,battlefront_bomber89,0,18,358,0,0,5,0,0,1,315,0,28,0,0,0,100,0,0,0,0,9999,980,20,0,0,0,40,0,0,0,0,0,180,4,118
147,battlefront_bomber89,0,18,359,0,0,5,0,0,1,315,0,27,0,0,0,100,0,0,0,0,9999,980,20,0,0,0,40,0,0,0,0,0,180,4,118
148,battlefront_bomber89,0,18,361,0,0,5,0,0,2,315,0,27,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
149,battlefront_bomber89,0,18,362,0,0,5,0,0,1,315,0,26,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
150,battlefront_bomber89,0,18,364,0,0,5,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
151,battlefront_bomber89,0,18,365,0,0,5,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
152,battlefront_bomber89,0,18,366,0,0,5,0,0,1,315,0,24,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
153,battlefront_bomber89,0,18,368,0,0,5,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
154,battlefront_bomber89,0,18,369,0,0,5,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
155,battlefront_bomber89,0,18,371,0,0,5,0,0,1,315,0,22,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
156,battlefront_bomber89,0,18,372,0,0,5,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,4,118
157,battlefront_bomber89,0,18,373,0,0,5,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
158,battlefront_bomber89,0,18,375,0,0,5,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
159,battlefront_bomber89,0,18,376,0,0,5,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
160,battlefront_bomber89,0,18,378,0,0,5,0,0,2,315,0,18,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
161,battlefront_bomber89,0,18,379,0,0,5,0,0,1,315,0,18,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
162,battlefront_bomber89,0,18,380,0,0,5,0,0,1,315,0,17,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
163,battlefront_bomber89,0,18,382,0,0,5,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
