tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
92,ace_fighter89,0,-1867,172,0,-90,3,0,0,0,85,0,67,4,0,0,100,91,1202,0,0,999,989,80,0,0
93,ace_fighter89,0,-1891,173,0,-90,3,0,0,0,85,0,67,4,0,0,100,91,1202,0,0,999,989,80,0,0
94,ace_fighter89,0,-1915,174,0,-90,3,0,0,0,85,0,67,4,0,0,100,91,1202,0,0,999,989,80,0,0
95,ace_fighter89,0,-1939,175,0,-90,3,0,0,0,85,0,68,4,0,0,100,91,1202,0,0,999,989,80,0,0
96,ace_fighter89,0,-1963,176,0,-90,3,0,0,0,85,0,68,4,0,0,100,91,1202,0,0,999,989,80,0,0
97,ace_fighter89,0,-1987,177,0,-90,3,0,0,0,85,0,68,4,0,0,100,91,1202,0,0,999,989,80,0,0
98,ace_fighter89,0,-2011,178,0,-90,3,0,0,0,85,0,68,4,0,0,100,91,1202,0,0,999,989,80,0,0
99,ace_fighter89,0,-2035,179,0,-90,3,0,0,0,85,0,68,4,0,0,100,91,1202,0,0,999,989,80,0,0
100,ace_fighter89,0,-2059,180,0,-90,3,0,0,0,85,0,68,4,0,0,100,92,1202,0,0,999,989,80,0,0
101,ace_fighter89,0,-2083,181,0,-90,3,0,0,0,85,0,69,4,0,0,100,92,1202,0,0,999,989,80,0,0
102,ace_fighter89,0,-2107,182,0,-90,3,0,0,0,85,0,69,4,0,0,100,92,1202,0,0,999,989,80,0,0
103,ace_fighter89,0,-2131,183,0,-90,3,0,0,0,85,0,69,4,0,0,100,92,1202,0,0,999,989,80,0,0
104,ace_fighter89,0,-2155,184,0,-90,3,0,0,0,85,0,69,4,0,0,100,92,1202,0,0,999,989,80,0,0
105,ace_fighter89,0,-2179,185,0,-90,3,0,0,0,85,0,69,4,0,0,100,92,1202,0,0,999,989,80,0,0
106,ace_fighter89,0,-2203,186,0,-90,3,0,0,0,85,0,70,4,0,0,100,92,1202,0,0,999,989,80,0,0
107,ace_fighter89,0,-2227,187,0,-90,3,0,0,0,85,0,70,4,0,0,100,92,1202,0,0,999,989,80,0,0
108,ace_fighter89,0,-2251,188,0,-90,3,0,0,0,85,0,70,4,0,0,100,92,1202,0,0,999,989,80,0,0
109,ace_fighter89,0,-2275,189,0,-90,3,0,0,0,85,0,70,4,0,0,100,92,1202,0,0,999,989,80,0,0
110,ace_fighter89,0,-2299,190,0,-90,3,0,0,0,85,0,70,4,0,0,100,92,1202,0,0,999,989,80,0,0
111,ace_fighter89,0,-2323,191,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
112,ace_fighter89,0,-2348,192,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
113,ace_fighter89,0,-2372,193,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
114,ace_fighter89,0,-2396,194,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
115,ace_fighter89,0,-2420,195,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
116,ace_fighter89,0,-2444,196,0,-90,3,0,0,0,85,0,71,4,0,0,100,92,1202,0,0,999,989,80,0,0
117,ace_fighter89,0,-2468,197,0,-90,3,0,0,0,85,0,72,4,0,0,100,92,1202,0,0,999,989,80,0,0
118,ace_fighter89,0,-2492,198,0,-90,3,0,0,0,85,0,72,4,0,0,100,92,1202,0,0,999,989,80,0,0
119,ace_fighter89,0,-2516,199,0,-90,3,0,0,0,85,0,72,4,0,0,100,92,1202,0,0,999,989,80,0,0
120,ace_fighter89,0,-2540,200,0,-90,3,0,0,1,85,0,72,4,0,0,100,92,1202,0,0,999,988,80,0,0
121,ace_fighter89,0,-2564,201,0,-90,3,0,0,0,85,0,72,4,0,0,100,92,1202,0,0,999,988,80,0,0
122,ace_fighter89,0,-2588,202,0,-90,3,0,0,0,85,0,73,4,0,0,100,92,1202,0,0,999,988,80,0,0
123,ace_fighter89,0,-2612,203,0,-90,3,0,0,0,85,0,73,4,0,0,100,92,1202,0,0,999,988,80,0,0
124,ace_fighter89,0,-2636,204,0,-90,3,0,0,1,85,0,73,4,0,0,100,92,1202,0,0,999,987,80,0,0
125,ace_fighter89,0,-2660,205,0,-90,3,0,0,0,85,0,73,4,0,0,100,92,1202,0,0,999,987,80,0,0
126,ace_fighter89,0,-2684,206,0,-90,3,0,0,0,85,0,73,4,0,0,100,92,1202,0,0,999,987,80,0,0
127,ace_fighter89,0,-2708,207,0,-90,3,0,0,0,85,0,74,4,0,0,100,92,1202,0,0,999,987,80,0,0
128,ace_fighter89,0,-2732,208,0,-90,3,0,0,1,85,0,74,4,0,0,100,92,1202,0,0,999,986,80,0,0
129,ace_fighter89,0,-2757,209,0,-90,3,0,0,0,85,0,74,4,0,0,100,92,1202,0,0,999,986,80,0,0
130,ace_fighter89,0,-2781,210,0,-90,3,0,0,0,85,0,74,4,0,0,100,92,1202,0,0,999,986,80,0,0
131,ace_fighter89,0,-2805,211,0,-90,3,0,0,0,85,0,74,4,0,0,100,92,1202,0,0,999,986,80,0,0
132,ace_fighter89,0,-2829,212,0,-90,3,0,0,1,85,0,74,4,0,0,100,92,1202,0,0,999,985,80,0,0
133,ace_fighter89,0,-2853,213,0,-90,3,0,0,0,85,0,75,4,0,0,100,92,1202,0,0,999,985,80,0,0
134,ace_fighter89,0,-2877,214,0,-90,3,0,0,0,85,0,75,4,0,0,100,92,1202,0,0,999,985,80,0,0
135,ace_fighter89,0,-2901,215,0,-90,3,0,0,0,85,0,75,4,0,0,100,92,1202,0,0,999,985,80,0,0
136,ace_fighter89,0,-2925,216,0,-90,3,0,0,1,85,0,75,4,0,0,100,92,1202,0,0,999,984,80,0,0
137,ace_fighter89,0,-2949,217,0,-90,3,0,0,0,85,0,75,4,0,0,100,92,1202,0,0,999,984,80,0,0
138,ace_fighter89,0,-2973,218,0,-90,3,0,0,0,85,0,76,4,0,0,100,92,1202,0,0,999,984,80,0,0
139,ace_fighter89,0,-2997,219,0,-90,3,0,0,0,85,0,76,4,0,0,100,92,1202,0,0,999,984,80,0,0
140,ace_fighter89,0,-3021,220,0,-90,3,0,0,0,85,0,76,4,0,0,100,92,1202,0,0,999,984,80,0,0
141,ace_fighter89,0,-3045,221,0,-90,3,0,0,0,85,0,76,4,0,0,100,92,1202,0,0,999,984,80,0,0
142,ace_fighter89,0,-3069,222,0,-90,3,0,0,0,85,0,76,4,0,0,100,92,1202,0,0,999,984,80,0,0
143,ace_fighter89,0,-3093,223,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
144,ace_fighter89,0,-3117,224,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
145,ace_fighter89,0,-3142,225,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
146,ace_fighter89,0,-3166,226,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
147,ace_fighter89,0,-3190,227,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
148,ace_fighter89,0,-3214,228,0,-90,3,0,0,0,85,0,77,4,0,0,100,92,1202,0,0,999,984,80,0,0
149,ace_fighter89,0,-3238,229,0,-90,3,0,0,0,85,0,78,4,0,0,100,92,1202,0,0,999,984,80,0,0
150,ace_fighter89,0,-3262,230,0,-90,3,0,0,0,85,0,78,4,0,0,100,92,1202,0,0,999,984,80,0,0
151,ace_fighter89,0,-3286,231,0,-90,3,0,0,0,85,0,78,4,0,0,100,92,1202,0,0,999,984,80,0,0
152,ace_fighter89,0,-3310,232,0,-90,3,0,0,0,85,0,78,4,0,0,100,92,1202,0,0,999,984,80,0,0
153,ace_fighter89,0,-3334,233,0,-90,3,0,0,0,85,0,78,4,0,0,100,92,1202,0,0,999,984,80,0,0
154,ace_fighter89,0,-3358,234,0,-90,3,0,0,0,85,0,79,4,0,0,100,92,1202,0,0,999,984,80,0,0
155,ace_fighter89,0,-3382,235,0,-90,3,0,0,0,85,0,79,4,0,0,100,92,1202,0,0,999,984,80,0,0
156,ace_fighter89,0,-3406,236,0,-90,3,0,0,0,85,0,79,4,0,0,100,92,1202,0,0,999,984,80,0,0
157,ace_fighter89,0,-3430,237,0,-90,3,0,0,0,85,0,79,4,0,0,100,92,1202,0,0,999,984,80,0,0
158,ace_fighter89,0,-3454,238,0,-90,3,0,0,0,85,0,79,4,0,0,100,92,1202,0,0,999,984,80,0,0
159,ace_fighter89,0,-3478,239,0,-90,3,0,0,0,85,0,80,4,0,0,100,92,1202,0,0,999,984,80,0,0
160,ace_fighter89,0,-3502,240,0,-90,3,0,0,0,85,0,80,4,0,0,100,92,1202,0,0,999,984,80,0,0
161,ace_fighter89,0,-3527,241,0,-90,3,0,0,1,85,0,79,3,0,0,100,92,1202,0,0,999,984,80,0,0
162,ace_fighter89,0,-3551,242,0,-90,4,0,0,1,85,0,78,2,0,0,100,92,1202,0,0,999,984,80,0,0
163,ace_fighter89,0,-3575,243,0,-90,4,0,0,1,85,0,78,1,0,0,100,92,1202,0,0,999,984,80,0,0
164,ace_fighter89,0,-3599,245,0,-90,4,0,0,1,85,0,77,0,0,0,100,92,1202,0,0,999,984,80,0,0
165,ace_fighter89,0,-3623,246,0,-90,4,0,0,1,85,0,76,0,0,0,100,92,1202,0,0,999,984,80,0,0
166,ace_fighter89,0,-3647,247,0,-90,4,0,0,1,85,0,76,0,0,0,100,92,1203,0,0,999,984,80,0,0
167,ace_fighter89,0,-3671,249,0,-90,4,0,0,1,85,0,75,0,0,0,100,92,1203,0,0,999,984,80,0,0
168,ace_fighter89,0,-3695,250,0,-90,4,0,0,1,85,0,74,0,0,0,100,92,1203,0,0,999,984,80,0,0
169,ace_fighter89,0,-3719,251,0,-90,5,0,0,1,85,0,74,0,0,0,100,92,1203,0,0,999,984,80,0,0
170,ace_fighter89,0,-3743,253,0,-90,5,0,0,1,85,0,73,0,0,0,100,92,1203,0,0,999,984,80,0,0
171,ace_fighter89,0,-3767,254,0,-90,5,0,0,1,85,0,72,0,0,0,100,92,1203,0,0,999,984,80,0,0
172,ace_fighter89,0,-3791,255,0,-90,5,0,0,1,85,0,71,0,0,0,100,92,1203,0,0,999,984,80,0,0
173,ace_fighter89,0,-3815,257,0,-90,5,0,0,1,85,0,71,0,0,0,100,92,1204,0,0,999,984,80,0,0
174,ace_fighter89,0,-3839,258,0,-90,5,0,0,1,85,0,70,0,0,0,100,92,1204,0,0,999,984,80,0,0
175,ace_fighter89,0,-3863,260,0,-90,5,0,0,1,85,0,69,0,0,0,100,92,1204,0,0,999,984,80,0,0
176,ace_fighter89,0,-3887,261,0,-90,5,0,0,1,85,0,69,0,0,0,100,92,1204,0,0,999,984,80,0,0
177,ace_fighter89,0,-3912,263,0,-90,5,0,0,1,85,0,68,0,0,0,100,93,1204,0,0,999,984,80,0,0
178,ace_fighter89,0,-3936,264,0,-90,5,0,0,1,85,0,67,0,0,0,100,93,1204,0,0,999,984,80,0,0
179,ace_fighter89,0,-3960,266,0,-90,5,0,0,1,85,0,67,0,0,0,100,93,1204,0,0,999,984,80,0,0
180,ace_fighter89,0,-3984,267,0,-90,5,0,0,2,85,0,66,0,0,0,100,93,1204,0,0,999,983,80,0,0
181,ace_fighter89,0,-4008,269,0,-90,5,0,0,1,85,0,65,0,0,0,100,93,1204,0,0,999,983,80,0,0
182,ace_fighter89,0,-4032,270,0,-90,5,0,0,1,85,0,65,0,0,0,100,93,1204,0,0,999,983,80,0,0
183,ace_fighter89,0,-4056,272,0,-90,5,0,0,1,85,0,64,0,0,0,100,93,1204,0,0,999,983,80,0,0
184,ace_fighter89,0,-4080,274,0,-90,5,0,0,2,85,0,63,0,0,0,100,93,1204,0,0,999,982,80,0,0
185,ace_fighter89,0,-4104,275,0,-90,5,0,0,1,85,0,63,0,0,0,100,93,1205,0,0,999,982,80,0,0
186,ace_fighter89,0,-4128,277,0,-90,5,0,0,1,85,0,62,0,0,0,100,93,1205,0,0,999,982,80,0,0
187,ace_fighter89,0,-4152,278,0,-90,6,0,0,1,85,0,61,0,0,0,100,93,1205,0,0,999,982,80,0,0
188,ace_fighter89,0,-4176,280,0,-90,6,0,0,2,85,0,60,0,0,0,100,93,1205,0,0,999,981,80,0,0
189,ace_fighter89,0,-4200,282,0,-90,6,0,0,1,85,0,60,0,0,0,100,93,1205,0,0,999,981,80,0,0
190,ace_fighter89,0,-4224,283,0,-90,6,0,0,1,85,0,59,0,0,0,100,93,1205,0,0,999,981,80,0,0
191,ace_fighter89,0,-4248,285,0,-90,6,0,0,1,85,0,58,0,0,0,100,93,1205,0,0,999,981,80,0,0
192,ace_fighter89,0,-4272,286,0,-90,6,0,0,2,85,0,58,0,0,0,100,93,1205,0,0,999,980,80,0,0
193,ace_fighter89,0,-4297,288,0,-90,6,0,0,1,85,0,57,0,0,0,100,93,1205,0,0,999,980,80,0,0
194,ace_fighter89,0,-4321,290,0,-90,6,0,0,1,85,0,56,0,0,0,100,93,1205,0,0,999,980,80,0,0
195,ace_fighter89,0,-4345,291,0,-90,6,0,0,1,85,0,56,0,0,0,100,93,1205,0,0,999,980,80,0,0
196,ace_fighter89,0,-4369,293,0,-90,6,0,0,2,85,0,55,0,0,0,100,93,1205,0,0,999,979,80,0,0
197,ace_fighter89,0,-4393,295,0,-90,6,0,0,1,85,0,54,0,0,0,100,93,1205,0,0,999,979,80,0,0
198,ace_fighter89,0,-4417,296,0,-90,6,0,0,1,85,0,54,0,0,0,100,93,1205,0,0,999,979,80,0,0
199,ace_fighter89,0,-4441,298,0,-90,6,0,0,1,85,0,53,0,0,0,100,93,1205,0,0,999,979,80,0,0
200,ace_fighter89,0,-4465,300,0,-90,6,0,0,1,85,0,52,0,0,0,100,93,1205,0,0,999,979,80,0,0
201,ace_fighter89,0,-4489,301,0,-90,6,0,0,1,85,0,52,0,0,0,100,93,1205,0,0,999,979,80,0,0
202,ace_fighter89,0,-4513,303,0,-90,6,0,0,1,85,0,51,0,0,0,100,93,1205,0,0,999,979,80,0,0
203,ace_fighter89,0,-4537,305,0,-90,6,0,0,1,85,0,50,0,0,0,100,93,1205,0,0,999,979,80,0,0
204,ace_fighter89,0,-4561,306,0,-90,6,0,0,1,85,0,49,0,0,0,100,93,1205,0,0,999,979,80,0,0
205,ace_fighter89,0,-4585,308,0,-90,6,0,0,1,85,0,49,0,0,0,100,93,1205,0,0,999,979,80,0,0
206,ace_fighter89,0,-4609,310,0,-90,6,0,0,1,85,0,48,0,0,0,100,93,1205,0,0,999,979,80,0,0
207,ace_fighter89,0,-4633,311,0,-90,6,0,0,1,85,0,47,0,0,0,100,93,1205,0,0,999,979,80,0,0
208,ace_fighter89,0,-4657,313,0,-90,6,0,0,1,85,0,47,0,0,0,100,93,1205,0,0,999,979,80,0,0
209,ace_fighter89,0,-4682,315,0,-90,6,0,0,1,85,0,46,0,0,0,100,93,1205,0,0,999,979,80,0,0
210,ace_fighter89,0,-4706,316,0,-90,6,0,0,1,85,0,45,0,0,0,100,93,1205,0,0,999,979,80,0,0
211,ace_fighter89,0,-4730,318,0,-90,6,0,0,1,85,0,45,0,0,0,100,93,1205,0,0,999,979,80,0,0
212,ace_fighter89,0,-4754,320,0,-90,6,0,0,1,85,0,44,0,0,0,100,93,1205,0,0,999,979,80,0,0
213,ace_fighter89,0,-4778,321,0,-90,6,0,0,1,85,0,43,0,0,0,100,93,1205,0,0,999,979,80,0,0
214,ace_fighter89,0,-4802,323,0,-90,6,0,0,1,85,0,43,0,0,0,100,93,1205,0,0,999,979,80,0,0
