tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
28,sim_heli89,0,-349,2,0,-68,0,0,0,0,0,0,55,0,0,0,0,0,0,0,15358,99,295,32,0,0
29,sim_heli89,0,-368,2,0,-69,0,0,0,0,0,0,55,0,0,0,0,0,0,0,15785,99,295,32,0,0
30,sim_heli89,0,-386,2,0,-70,0,0,0,0,0,0,55,0,0,0,0,0,0,0,16216,99,295,32,0,0
31,sim_heli89,0,-405,3,0,-70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,16651,99,295,32,0,0
32,sim_heli89,0,-424,3,0,-70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,17088,98,295,32,0,0
33,sim_heli89,0,-443,3,0,-71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,17528,98,295,32,0,0
34,sim_heli89,0,-462,3,0,-71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,17971,98,295,32,0,0
35,sim_heli89,0,-481,3,0,-72,0,0,0,0,0,0,56,0,0,0,0,0,0,0,18415,98,295,32,0,0
36,sim_heli89,0,-501,3,0,-72,0,0,0,0,0,0,56,0,0,0,0,0,0,0,18862,98,295,32,0,0
37,sim_heli89,0,-520,3,0,-72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,19310,98,295,32,0,0
38,sim_heli89,0,-539,4,0,-72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,19760,98,295,32,0,0
39,sim_heli89,0,-559,4,0,-72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,20211,98,295,32,0,0
40,sim_heli89,0,-578,4,0,-73,0,0,0,0,0,0,57,0,0,0,0,0,0,0,20663,98,295,32,0,0
41,sim_heli89,0,-598,4,0,-73,0,0,0,0,0,0,57,0,0,0,0,0,0,0,21116,98,295,32,0,0
42,sim_heli89,0,-617,4,0,-73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,21569,98,295,32,0,0
43,sim_heli89,0,-637,4,0,-73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,22023,98,295,32,0,0
44,sim_heli89,0,-656,4,0,-73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,22477,98,295,32,0,0
45,sim_heli89,0,-676,5,0,-73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,22931,98,295,32,0,0
46,sim_heli89,0,-695,5,0,-73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,23386,98,295,32,0,0
47,sim_heli89,0,-715,5,0,-73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,23840,98,295,32,0,0
48,sim_heli89,0,-735,5,0,-73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,24294,98,295,32,0,0
49,sim_heli89,0,-754,5,0,-73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,24748,98,295,32,0,0
50,sim_heli89,0,-774,5,0,-73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,25201,98,295,32,0,0
51,sim_heli89,0,-793,6,0,-72,0,0,0,0,0,0,59,0,0,0,0,0,0,0,25654,98,295,32,0,0
52,sim_heli89,0,-812,6,0,-72,0,0,0,0,0,0,59,0,0,0,0,0,0,0,26106,98,295,32,0,0
53,sim_heli89,0,-832,6,0,-72,0,0,0,0,0,0,60,0,0,0,0,0,0,0,26557,98,295,32,0,0
54,sim_heli89,0,-851,6,0,-72,0,0,0,0,0,0,60,0,0,0,0,0,0,0,27008,98,295,32,0,0
55,sim_heli89,0,-870,6,0,-72,0,0,0,0,0,0,60,0,0,0,0,0,0,0,27457,98,295,32,0,0
56,sim_heli89,0,-890,6,0,-72,0,0,0,0,0,0,60,0,0,0,0,0,0,0,27906,98,295,32,0,0
57,sim_heli89,0,-909,7,0,-72,0,0,0,0,0,0,60,0,0,0,0,0,0,0,28354,98,295,32,0,0
58,sim_heli89,0,-928,7,0,-71,0,0,0,0,0,0,61,0,0,0,0,0,0,0,28801,98,295,32,0,0
59,sim_heli89,0,-947,7,0,-71,0,0,0,0,0,0,61,0,0,0,0,0,0,0,29246,98,295,32,0,0
60,sim_heli89,0,-966,7,0,-71,0,0,0,0,0,0,61,0,0,0,0,0,0,0,29691,98,295,32,0,0
61,sim_heli89,0,-985,7,0,-71,0,0,0,0,0,0,61,0,0,0,0,0,0,0,30134,98,295,32,0,0
62,sim_heli89,0,-1004,7,0,-71,0,0,0,0,0,0,61,0,0,0,0,0,0,0,30576,98,295,32,0,0
63,sim_heli89,0,-1023,7,0,-70,0,0,0,0,0,0,62,0,0,0,0,0,0,0,31017,98,295,32,0,0
64,sim_heli89,0,-1042,8,0,-70,0,0,0,0,0,0,62,0,0,0,0,0,0,0,31456,97,295,32,0,0
65,sim_heli89,0,-1061,8,0,-70,0,0,0,0,0,0,62,0,0,0,0,0,0,0,31894,97,295,32,0,0
66,sim_heli89,0,-1079,8,0,-70,0,0,0,0,0,0,62,0,0,0,0,0,0,0,32330,97,295,32,0,0
67,sim_heli89,0,-1098,8,0,-69,0,0,0,0,0,0,62,0,0,0,0,0,0,0,32765,97,295,32,0,0
68,sim_heli89,0,-1117,8,0,-69,0,0,0,0,0,0,62,0,0,0,0,0,0,0,33198,97,295,32,0,0
69,sim_heli89,0,-1135,8,0,-69,0,0,0,0,0,0,63,0,0,0,0,0,0,0,33630,97,295,32,0,0
70,sim_heli89,0,-1154,9,0,-69,0,0,0,0,0,0,63,0,0,0,0,0,0,0,34061,97,295,32,0,0
71,sim_heli89,0,-1172,9,0,-68,0,0,0,0,0,0,63,0,0,0,0,0,0,0,34490,97,295,32,0,0
72,sim_heli89,0,-1190,9,0,-68,0,0,0,0,0,0,63,0,0,0,0,0,0,0,34917,97,295,32,0,0
73,sim_heli89,0,-1209,9,0,-68,0,0,0,0,0,0,63,0,0,0,0,0,0,0,35343,97,295,32,0,0
74,sim_heli89,0,-1227,9,0,-68,0,0,0,0,0,0,64,0,0,0,0,0,0,0,35767,97,295,32,0,0
75,sim_heli89,0,-1245,9,0,-67,0,0,0,1,0,0,64,0,0,0,0,0,0,0,36189,97,294,32,0,0
76,sim_heli89,0,-1263,9,0,-67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,36610,97,294,32,0,0
77,sim_heli89,0,-1281,10,0,-67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,37029,97,294,32,0,0
78,sim_heli89,0,-1299,10,0,-67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,37446,97,294,32,0,0
79,sim_heli89,0,-1317,10,0,-66,0,0,0,0,0,0,65,0,0,0,0,0,0,0,37861,97,294,32,0,0
80,sim_heli89,0,-1334,10,0,-66,0,0,0,1,0,0,65,0,0,0,0,0,0,0,38275,97,293,32,0,0
81,sim_heli89,0,-1352,10,0,-66,0,0,0,0,0,0,65,0,0,0,0,0,0,0,38688,97,293,32,0,0
82,sim_heli89,0,-1370,10,0,-65,0,0,0,0,0,0,65,0,0,0,0,0,0,0,39098,97,293,32,0,0
83,sim_heli89,0,-1387,11,0,-65,0,0,0,0,0,0,65,0,0,0,0,0,0,0,39507,97,293,32,0,0
84,sim_heli89,0,-1404,11,0,-65,0,0,0,0,0,0,65,0,0,0,0,0,0,0,39914,97,293,32,0,0
85,sim_heli89,0,-1422,11,0,-65,0,0,0,1,0,0,66,0,0,0,0,0,0,0,40319,97,292,32,0,0
86,sim_heli89,0,-1439,11,0,-64,0,0,0,0,0,0,66,0,0,0,0,0,0,0,40722,97,292,32,0,0
87,sim_heli89,0,-1456,11,0,-64,0,0,0,0,0,0,66,0,0,0,0,0,0,0,41124,97,292,32,0,0
88,sim_heli89,0,-1473,11,0,-64,0,0,0,0,0,0,66,0,0,0,0,0,0,0,41524,97,292,32,0,0
89,sim_heli89,0,-1491,12,0,-63,0,0,0,0,0,0,66,0,0,0,0,0,0,0,41922,97,292,32,0,0
90,sim_heli89,0,-1507,12,0,-63,0,0,0,1,0,0,67,0,0,0,0,0,0,0,42318,97,291,32,0,0
91,sim_heli89,0,-1524,12,0,-63,0,0,0,0,0,0,67,0,0,0,0,0,0,0,42713,97,291,32,0,0
92,sim_heli89,0,-1541,12,0,-63,0,0,0,0,0,0,67,0,0,0,0,0,0,0,43106,97,291,32,0,0
93,sim_heli89,1,-1558,12,0,-62,0,0,0,0,0,0,67,0,0,0,0,0,0,0,43497,97,291,32,0,0
94,sim_heli89,1,-1575,12,0,-62,0,0,0,0,0,0,67,0,0,0,0,0,0,0,43886,97,291,32,0,0
95,sim_heli89,1,-1591,12,0,-62,0,0,0,1,0,0,68,0,0,0,0,0,0,0,44274,97,290,32,0,0
96,sim_heli89,1,-1608,13,0,-61,0,0,0,0,0,0,68,0,0,0,0,0,0,0,44660,96,290,32,0,0
97,sim_heli89,1,-1624,13,0,-61,0,0,0,0,0,0,68,0,0,0,0,0,0,0,45044,96,290,32,0,0
98,sim_heli89,1,-1641,13,0,-61,0,0,0,0,0,0,68,0,0,0,0,0,0,0,45426,96,290,32,0,0
99,sim_heli89,1,-1657,13,0,-61,0,0,0,0,0,0,68,0,0,0,0,0,0,0,45807,96,290,32,0,0
100,sim_heli89,2,-1673,13,0,-60,0,0,0,0,0,0,68,0,0,0,0,0,0,0,46186,96,290,32,0,0
101,sim_heli89,2,-1689,13,0,-60,0,0,0,0,0,0,69,0,0,0,0,0,0,0,46563,96,290,32,0,0
102,sim_heli89,2,-1705,14,0,-60,0,0,0,0,0,0,69,0,0,0,0,0,0,0,46938,96,290,32,0,0
103,sim_heli89,2,-1721,14,0,-60,0,0,0,0,0,0,69,0,0,0,0,0,0,0,47312,96,290,32,0,0
104,sim_heli89,2,-1737,14,0,-59,0,0,0,0,0,0,69,0,0,0,0,0,0,0,47684,96,290,32,0,0
105,sim_heli89,2,-1753,14,0,-59,0,0,0,0,0,0,69,0,0,0,0,0,0,0,48054,96,290,32,0,0
106,sim_heli89,3,-1769,14,0,-59,0,0,0,0,0,0,70,0,0,0,0,0,0,0,48423,96,290,32,0,0
107,sim_heli89,3,-1785,14,0,-58,0,0,0,0,0,0,70,0,0,0,0,0,0,0,48790,96,290,32,0,0
108,sim_heli89,3,-1800,14,0,-58,0,0,0,0,0,0,70,0,0,0,0,0,0,0,49155,96,290,32,0,0
109,sim_heli89,3,-1816,15,0,-58,0,0,0,0,0,0,70,0,0,0,0,0,0,0,49518,96,290,32,0,0
110,sim_heli89,3,-1831,15,0,-58,0,0,0,0,0,0,70,0,0,0,0,0,0,0,49880,96,290,32,0,0
111,sim_heli89,4,-1847,15,0,-57,0,0,0,0,0,0,71,0,0,0,0,0,0,0,50240,96,290,32,0,0
112,sim_heli89,4,-1862,15,0,-57,0,0,0,0,0,0,71,0,0,0,0,0,0,0,50598,96,290,32,0,0
113,sim_heli89,4,-1877,15,0,-57,0,0,0,0,0,0,71,0,0,0,0,0,0,0,50954,96,290,32,0,0
114,sim_heli89,4,-1893,15,0,-56,0,0,0,0,0,0,71,0,0,0,0,0,0,0,51309,96,290,32,0,0
115,sim_heli89,4,-1908,16,0,-56,0,0,0,0,0,0,71,0,0,0,0,0,0,0,51663,96,290,32,0,0
116,sim_heli89,5,-1923,16,0,-56,0,0,0,0,0,0,71,0,0,0,0,0,0,0,52014,96,290,32,0,0
117,sim_heli89,5,-1938,16,0,-56,0,0,0,0,0,0,72,0,0,0,0,0,0,0,52364,96,290,32,0,0
118,sim_heli89,5,-1953,16,0,-55,0,0,0,0,0,0,72,0,0,0,0,0,0,0,52712,96,290,32,0,0
119,sim_heli89,5,-1967,16,0,-55,0,0,0,0,0,0,72,0,0,0,0,0,0,0,53059,96,290,32,0,0
120,sim_heli89,5,-1982,16,0,-55,0,0,0,0,0,0,72,0,0,0,0,0,0,0,53404,96,290,32,0,0
121,sim_heli89,6,-1997,17,0,-55,0,0,0,0,0,0,72,0,0,0,0,0,0,0,53747,96,290,32,0,0
122,sim_heli89,6,-2012,17,0,-54,0,0,0,0,0,0,73,0,0,0,0,0,0,0,54089,96,290,32,0,0
123,sim_heli89,6,-2026,17,0,-54,0,0,0,0,0,0,73,0,0,0,0,0,0,0,54429,96,290,32,0,0
124,sim_heli89,6,-2041,17,0,-54,0,0,0,0,0,0,73,0,0,0,0,0,0,0,54767,96,290,32,0,0
125,sim_heli89,6,-2055,17,0,-54,0,0,0,0,0,0,73,0,0,0,0,0,0,0,55104,96,290,32,0,0
126,sim_heli89,7,-2069,17,0,-53,0,0,0,0,0,0,73,0,0,0,0,0,0,0,55439,96,290,32,0,0
127,sim_heli89,7,-2084,17,0,-53,0,0,0,0,0,0,74,0,0,0,0,0,0,0,55773,96,290,32,0,0
128,sim_heli89,7,-2098,18,0,-53,0,0,0,0,0,0,74,0,0,0,0,0,0,0,56105,95,290,32,0,0
129,sim_heli89,7,-2112,18,0,-53,0,0,0,0,0,0,74,0,0,0,0,0,0,0,56435,95,290,32,0,0
130,sim_heli89,8,-2126,18,0,-52,0,0,0,0,0,0,74,0,0,0,0,0,0,0,56764,95,290,32,0,0
131,sim_heli89,8,-2140,18,0,-52,0,0,0,0,0,0,74,0,0,0,0,0,0,0,57092,95,290,32,0,0
132,sim_heli89,8,-2154,18,0,-52,0,0,0,0,0,0,74,0,0,0,0,0,0,0,57417,95,290,32,0,0
133,sim_heli89,8,-2168,18,0,-52,0,0,0,0,0,0,75,0,0,0,0,0,0,0,57741,95,290,32,0,0
134,sim_heli89,8,-2182,19,0,-51,0,0,0,0,0,0,75,0,0,0,0,0,0,0,58064,95,290,32,0,0
135,sim_heli89,9,-2196,19,0,-51,0,0,0,0,0,0,75,0,0,0,0,0,0,0,58385,95,290,32,0,0
136,sim_heli89,9,-2209,19,0,-51,0,0,0,0,0,0,75,0,0,0,0,0,0,0,58705,95,290,32,0,0
137,sim_heli89,9,-2223,19,0,-51,0,0,0,0,0,0,75,0,0,0,0,0,0,0,59023,95,290,32,0,0
138,sim_heli89,9,-2236,19,0,-50,0,0,0,0,0,0,76,0,0,0,0,0,0,0,59339,95,290,32,0,0
139,sim_heli89,9,-2250,19,0,-50,0,0,0,0,0,0,76,0,0,0,0,0,0,0,59654,95,290,32,0,0
140,sim_heli89,10,-2263,19,0,-50,0,0,0,0,0,0,76,0,0,0,0,0,0,0,59968,95,290,32,0,0
141,sim_heli89,10,-2277,20,0,-50,0,0,0,0,0,0,76,0,0,0,0,0,0,0,60280,95,290,32,0,0
142,sim_heli89,10,-2290,20,0,-49,0,0,0,0,0,0,76,0,0,0,0,0,0,0,60590,95,290,32,0,0
143,sim_heli89,10,-2303,20,0,-49,0,0,0,0,0,0,77,0,0,0,0,0,0,0,60899,95,290,32,0,0
144,sim_heli89,11,-2316,20,0,-49,0,0,0,0,0,0,77,0,0,0,0,0,0,0,61207,95,290,32,0,0
145,sim_heli89,11,-2329,20,0,-49,0,0,0,0,0,0,77,0,0,0,0,0,0,0,61513,95,290,32,0,0
146,sim_heli89,11,-2342,20,0,-48,0,0,0,0,0,0,77,0,0,0,0,0,0,0,61817,95,290,32,0,0
147,sim_heli89,11,-2355,21,0,-48,0,0,0,0,0,0,77,0,0,0,0,0,0,0,62120,95,290,32,0,0
148,sim_heli89,11,-2368,21,0,-48,0,0,0,0,0,0,77,0,0,0,0,0,0,0,62422,95,290,32,0,0
149,sim_heli89,12,-2381,21,0,-48,0,0,0,0,0,0,78,0,0,0,0,0,0,0,62722,95,290,32,0,0
150,sim_heli89,12,-2394,21,0,-47,0,0,0,1,0,0,78,0,0,0,0,0,0,0,63021,95,289,32,0,0
151,sim_heli89,12,-2407,21,0,-47,0,0,0,0,0,0,78,0,0,0,0,0,0,0,63318,95,289,32,0,0
152,sim_heli89,12,-2419,21,0,-47,0,0,0,0,0,0,78,0,0,0,0,0,0,0,63614,95,289,32,0,0
153,sim_heli89,13,-2432,22,0,-47,0,0,0,0,0,0,78,0,0,0,0,0,0,0,63909,95,289,32,0,0
154,sim_heli89,13,-2445,22,0,-47,0,0,0,0,0,0,79,0,0,0,0,0,0,0,64202,95,289,32,0,0
155,sim_heli89,13,-2457,22,0,-46,0,0,0,1,0,0,79,0,0,0,0,0,0,0,64493,95,288,32,0,0
156,sim_heli89,13,-2470,22,0,-46,0,0,0,0,0,0,79,0,0,0,0,0,0,0,64784,95,288,32,0,0
157,sim_heli89,13,-2482,22,0,-46,0,0,0,0,0,0,79,0,0,0,0,0,0,0,65072,95,288,32,0,0
158,sim_heli89,14,-2494,22,0,-46,0,0,0,0,0,0,79,0,0,0,0,0,0,0,65360,95,288,32,0,0
159,sim_heli89,14,-2506,22,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,65646,95,288,32,0,0
160,sim_heli89,14,-2519,23,0,-45,0,0,0,1,0,0,80,0,0,0,0,0,0,0,65931,94,287,32,0,0
161,sim_heli89,14,-2531,23,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,66214,94,287,32,0,0
162,sim_heli89,15,-2543,23,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,66496,94,287,32,0,0
163,sim_heli89,15,-2555,23,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,66777,94,287,32,0,0
164,sim_heli89,15,-2567,23,0,-44,0,0,0,0,0,0,80,0,0,0,0,0,0,0,67056,94,287,32,0,0
165,sim_heli89,15,-2579,23,0,-44,0,0,0,1,0,0,81,0,0,0,0,0,0,0,67334,94,286,32,0,0
166,sim_heli89,15,-2591,24,0,-44,0,0,0,0,0,0,81,0,0,0,0,0,0,0,67610,94,286,32,0,0
167,sim_heli89,16,-2602,24,0,-44,0,0,0,0,0,0,81,0,0,0,0,0,0,0,67885,94,286,32,0,0
168,sim_heli89,16,-2614,24,0,-43,0,0,0,0,0,0,81,0,0,0,0,0,0,0,68159,94,286,32,0,0
169,sim_heli89,16,-2626,24,0,-43,0,0,0,0,0,0,81,0,0,0,0,0,0,0,68432,94,286,32,0,0
170,sim_heli89,16,-2637,24,0,-43,0,0,0,1,0,0,82,0,0,0,0,0,0,0,68703,94,285,32,0,0
171,sim_heli89,16,-2649,24,0,-43,0,0,0,0,0,0,82,0,0,0,0,0,0,0,68973,94,285,32,0,0
172,sim_heli89,17,-2660,24,0,-43,0,0,0,0,0,0,82,0,0,0,0,0,0,0,69242,94,285,32,0,0
173,sim_heli89,17,-2672,25,0,-42,0,0,0,0,0,0,82,0,0,0,0,0,0,0,69509,94,285,32,0,0
174,sim_heli89,17,-2683,25,0,-42,0,0,0,0,0,0,82,0,0,0,0,0,0,0,69775,94,285,32,0,0
175,sim_heli89,17,-2695,25,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,70040,94,285,32,0,0
176,sim_heli89,18,-2706,25,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,70304,94,285,32,0,0
177,sim_heli89,18,-2717,25,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,70566,94,285,32,0,0
178,sim_heli89,18,-2728,25,0,-41,0,0,0,0,0,0,83,0,0,0,0,0,0,0,70827,94,285,32,0,0
179,sim_heli89,18,-2739,26,0,-41,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71086,94,285,32,0,0
180,sim_heli89,18,-2750,26,0,-41,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71345,94,285,32,0,0
181,sim_heli89,19,-2761,26,0,-41,0,0,0,0,0,0,84,0,0,0,0,0,0,0,71602,94,285,32,0,0
182,sim_heli89,19,-2772,26,0,-41,0,0,0,0,0,0,84,0,0,0,0,0,0,0,71858,94,285,32,0,0
183,sim_heli89,19,-2783,26,0,-40,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72113,94,285,32,0,0
184,sim_heli89,19,-2794,26,0,-40,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72366,94,285,32,0,0
185,sim_heli89,20,-2805,27,0,-40,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72619,94,285,32,0,0
186,sim_heli89,20,-2816,27,0,-40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,72870,94,285,32,0,0
187,sim_heli89,20,-2826,27,0,-40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73120,94,285,32,0,0
188,sim_heli89,20,-2837,27,0,-39,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73368,94,285,32,0,0
189,sim_heli89,20,-2848,27,0,-39,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73616,94,285,32,0,0
190,sim_heli89,21,-2858,27,0,-39,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73862,94,285,32,0,0
191,sim_heli89,21,-2869,27,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,74107,94,285,32,0,0
192,sim_heli89,21,-2879,28,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,74351,93,285,32,0,0
193,sim_heli89,21,-2890,28,0,-38,0,0,0,0,0,0,86,0,0,0,0,0,0,0,74594,93,285,32,0,0
194,sim_heli89,22,-2900,28,0,-38,0,0,0,0,0,0,86,0,0,0,0,0,0,0,74835,93,285,32,0,0
195,sim_heli89,22,-2910,28,0,-38,0,0,0,0,0,0,86,0,0,0,0,0,0,0,75075,93,285,32,0,0
196,sim_heli89,22,-2920,28,0,-38,0,0,0,0,0,0,86,0,0,0,0,0,0,0,75315,93,285,32,0,0
197,sim_heli89,22,-2931,28,0,-38,0,0,0,0,0,0,87,0,0,0,0,0,0,0,75553,93,285,32,0,0
198,sim_heli89,22,-2941,29,0,-38,0,0,0,0,0,0,87,0,0,0,0,0,0,0,75790,93,285,32,0,0
199,sim_heli89,23,-2951,29,0,-37,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76025,93,285,32,0,0
200,sim_heli89,23,-2961,29,0,-37,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76260,93,285,32,0,0
201,sim_heli89,23,-2971,29,0,-37,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76494,93,285,32,0,0
202,sim_heli89,23,-2981,29,0,-37,0,0,0,0,0,0,88,0,0,0,0,0,0,0,76726,93,285,32,0,0
203,sim_heli89,23,-2991,29,0,-37,0,0,0,0,0,0,88,0,0,0,0,0,0,0,76957,93,285,32,0,0
204,sim_heli89,24,-3001,29,0,-36,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77187,93,285,32,0,0
205,sim_heli89,24,-3010,30,0,-36,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77417,93,285,32,0,0
206,sim_heli89,24,-3020,30,0,-36,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77645,93,285,32,0,0
207,sim_heli89,24,-3030,30,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,77871,93,285,32,0,0
208,sim_heli89,25,-3040,30,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78097,93,285,32,0,0
209,sim_heli89,25,-3049,30,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78322,93,285,32,0,0
210,sim_heli89,25,-3059,30,0,-35,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78546,93,285,32,0,0
211,sim_heli89,25,-3068,31,0,-35,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78768,93,285,32,0,0
212,sim_heli89,25,-3078,31,0,-35,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78990,93,285,32,0,0
213,sim_heli89,26,-3087,31,0,-35,0,0,0,0,0,0,90,0,0,0,0,0,0,0,79210,93,285,32,0,0
214,sim_heli89,26,-3097,31,0,-35,0,0,0,0,0,0,90,0,0,0,0,0,0,0,79429,93,285,32,0,0
215,sim_heli89,26,-3106,31,0,-35,0,0,0,0,0,0,90,0,0,0,0,0,0,0,79648,93,285,32,0,0
216,sim_heli89,26,-3115,31,0,-34,0,0,0,0,0,0,90,0,0,0,0,0,0,0,79865,93,285,32,0,0
217,sim_heli89,27,-3125,32,0,-34,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80081,93,285,32,0,0
218,sim_heli89,27,-3134,32,0,-34,0,0,0,0,0,0,91,0,0,0,0,0,0,0,80296,93,285,32,0,0
