tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
29,daytona89,0,-3,6,0,0,1,0,4,0,12,0,55,0,0,0,18
30,daytona89,0,-3,6,0,0,1,0,4,0,12,0,55,0,0,0,18
31,daytona89,0,-3,7,0,0,1,0,4,0,12,0,56,0,0,0,18
32,daytona89,0,-3,7,0,0,1,0,4,0,13,0,56,0,0,0,18
33,daytona89,0,-2,8,0,1,1,0,4,0,14,0,56,0,0,0,18
34,daytona89,0,-2,8,0,1,1,0,4,0,15,0,56,0,0,0,18
35,daytona89,0,-2,8,0,1,1,0,4,0,16,0,56,0,0,0,18
36,daytona89,0,-1,9,0,1,1,0,4,0,17,0,56,0,0,0,18
37,daytona89,0,-1,9,0,1,1,0,4,0,18,0,57,0,0,0,18
38,daytona89,0,0,9,0,2,1,0,4,0,19,0,57,0,0,0,18
39,daytona89,0,0,10,0,2,1,0,4,0,20,0,57,0,0,0,18
40,daytona89,0,0,10,0,0,1,0,2,0,20,0,57,0,0,0,29
41,daytona89,0,-1,10,0,-3,1,0,2,0,20,0,57,0,0,0,29
42,daytona89,0,-1,11,0,-2,1,0,4,0,21,0,58,0,0,0,31
43,daytona89,0,-2,11,0,-2,1,0,4,0,22,0,58,0,0,0,34
44,daytona89,0,-3,12,0,-1,1,0,4,0,23,0,58,0,0,0,37
45,daytona89,0,-3,12,0,-1,1,0,4,0,24,0,58,0,0,0,39
46,daytona89,0,-3,12,0,-1,1,0,4,0,24,0,58,0,0,0,42
47,daytona89,0,-4,13,0,0,1,0,4,0,24,0,59,0,0,0,44
48,daytona89,0,-4,13,0,0,1,0,4,0,24,0,59,0,0,0,46
49,daytona89,0,-4,13,0,0,1,0,4,0,24,0,59,0,0,0,47
50,daytona89,0,-4,14,0,0,1,0,4,0,24,0,59,0,0,0,47
51,daytona89,0,-4,14,0,0,1,0,4,0,24,0,59,0,0,0,47
52,daytona89,0,-4,15,0,0,1,0,4,0,24,0,59,0,0,0,47
53,daytona89,0,-3,15,0,0,1,0,4,0,25,0,60,0,0,0,47
54,daytona89,0,-3,15,0,1,1,0,4,0,26,0,60,0,0,0,47
55,daytona89,0,-3,16,0,1,1,0,4,0,27,0,60,0,0,0,47
56,daytona89,0,-2,16,0,1,1,0,4,0,28,0,60,0,0,0,47
57,daytona89,0,-2,16,0,1,1,0,4,0,29,0,60,0,0,0,47
58,daytona89,0,-1,17,0,1,1,0,4,0,30,0,61,0,0,0,47
59,daytona89,0,-1,17,0,2,1,0,4,0,31,0,61,0,0,0,47
60,daytona89,0,0,18,0,2,1,0,4,0,32,0,61,0,0,0,47
61,daytona89,0,0,18,0,2,1,0,4,0,33,0,61,0,0,0,47
62,daytona89,0,0,18,0,2,1,0,4,0,34,0,61,0,0,0,47
63,daytona89,0,0,19,0,0,1,0,2,0,34,0,62,0,0,0,60
64,daytona89,0,0,19,0,0,1,0,4,0,34,0,62,0,0,0,61
65,daytona89,0,0,20,0,0,1,0,4,0,34,0,62,0,0,0,62
66,daytona89,0,0,20,0,-2,1,0,2,0,34,0,62,0,0,0,62
67,daytona89,0,-1,20,0,-2,1,0,4,0,35,0,62,0,0,0,64
68,daytona89,0,-1,21,0,-2,1,0,4,0,36,0,62,0,0,0,67
69,daytona89,0,-2,21,0,-1,1,0,4,0,37,0,63,0,0,0,69
70,daytona89,0,-2,21,0,-1,1,0,4,0,38,0,63,0,0,0,71
71,daytona89,0,-2,22,0,0,1,0,4,0,38,0,63,0,0,0,74
72,daytona89,0,-2,22,0,0,1,0,4,0,38,0,63,0,0,0,76
73,daytona89,0,-2,23,0,0,1,0,4,0,38,0,63,0,0,0,78
74,daytona89,0,-2,23,0,0,1,0,4,0,38,0,64,0,0,0,78
75,daytona89,0,-2,23,0,0,1,0,4,0,38,0,64,0,0,0,78
76,daytona89,0,-2,24,0,0,1,0,4,0,38,0,64,0,0,0,78
77,daytona89,0,-2,24,0,0,1,0,4,0,39,0,64,0,0,0,78
78,daytona89,0,-2,25,0,1,1,0,4,0,40,0,64,0,0,0,78
79,daytona89,0,-1,25,0,1,1,0,4,0,41,0,65,0,0,0,78
80,daytona89,0,-1,25,0,1,1,0,4,0,42,0,65,0,0,0,78
81,daytona89,0,-1,26,0,1,1,0,4,0,43,0,65,0,0,0,78
82,daytona89,0,0,26,0,1,1,0,4,0,44,0,65,0,0,0,78
83,daytona89,0,0,27,0,1,1,0,4,0,45,0,65,0,0,0,78
84,daytona89,0,0,27,0,1,1,0,4,0,46,0,65,0,0,0,78
85,daytona89,0,0,27,0,0,1,0,2,0,46,0,66,0,0,0,85
86,daytona89,0,0,28,0,0,1,0,4,0,46,0,66,0,0,0,87
87,daytona89,0,0,28,0,0,1,0,4,0,46,0,66,0,0,0,88
88,daytona89,0,0,29,0,0,1,0,4,0,46,0,66,0,0,0,89
89,daytona89,0,0,29,0,-1,1,0,3,0,47,0,66,0,0,0,89
90,daytona89,0,-1,29,0,-1,1,0,4,0,48,0,67,0,0,0,91
91,daytona89,0,-1,30,0,0,1,0,4,0,48,0,67,0,0,0,93
92,daytona89,0,-1,30,0,0,1,0,4,0,48,0,67,0,0,0,95
93,daytona89,0,-1,30,0,0,1,0,4,0,48,0,67,0,0,0,97
94,daytona89,0,-1,31,0,0,1,0,4,0,48,0,67,0,0,0,97
95,daytona89,0,-1,31,0,0,1,0,4,0,48,0,68,0,0,0,97
96,daytona89,0,-1,32,0,0,1,0,4,0,48,0,68,0,0,0,97
97,daytona89,0,-1,32,0,0,1,0,4,0,48,0,68,0,0,0,97
98,daytona89,0,0,32,0,0,1,0,4,0,49,0,68,0,0,0,97
99,daytona89,0,0,33,0,1,1,0,4,0,50,0,68,0,0,0,97
100,daytona89,0,0,33,0,1,1,0,4,0,51,0,68,0,0,0,97
101,daytona89,0,0,34,0,1,1,0,4,0,52,0,69,0,0,0,97
102,daytona89,0,0,34,0,1,1,0,4,0,53,0,69,0,0,0,97
103,daytona89,0,0,34,0,-1,1,0,2,0,53,0,69,0,0,0,98
104,daytona89,1,0,35,0,-2,1,0,3,0,54,0,69,0,0,0,98
105,daytona89,1,-1,35,0,-2,1,0,4,0,55,0,69,0,0,0,100
106,daytona89,1,-1,35,0,-1,1,0,4,0,56,0,70,0,0,0,100
107,daytona89,1,-2,36,0,-1,1,0,4,0,57,0,70,0,0,0,100
108,daytona89,1,-2,36,0,-1,1,0,4,0,57,0,70,0,0,0,100
109,daytona89,1,-2,37,0,0,1,0,4,0,57,0,70,0,0,0,100
110,daytona89,1,-2,37,0,0,1,0,4,0,57,0,70,0,0,0,100
111,daytona89,1,-2,37,0,0,1,0,4,0,57,0,71,0,0,0,100
112,daytona89,1,-2,38,0,0,1,0,4,0,57,0,71,0,0,0,100
113,daytona89,1,-2,38,0,0,1,0,4,0,57,0,71,0,0,0,100
114,daytona89,1,-2,38,0,0,1,0,4,0,57,0,71,0,0,0,100
115,daytona89,1,-1,39,0,0,1,0,4,0,58,0,71,0,0,0,100
116,daytona89,1,-1,39,0,1,1,0,4,0,59,0,71,0,0,0,100
117,daytona89,1,-1,40,0,1,1,0,4,0,60,0,72,0,0,0,100
118,daytona89,1,0,40,0,1,1,0,4,0,61,0,72,0,0,0,100
119,daytona89,1,0,40,0,1,1,0,4,0,62,0,72,0,0,0,100
120,daytona89,1,0,41,0,1,1,0,4,0,63,0,72,0,0,0,100
121,daytona89,2,0,41,0,0,1,0,3,0,63,0,72,0,0,0,100
122,daytona89,2,0,42,0,-2,1,0,2,0,63,0,73,0,0,0,100
123,daytona89,2,0,42,0,-1,1,0,4,0,64,0,73,0,0,0,100
124,daytona89,2,-1,42,0,-1,1,0,4,0,65,0,73,0,0,0,100
125,daytona89,2,-1,43,0,-1,1,0,4,0,66,0,73,0,0,0,100
126,daytona89,2,-1,43,0,0,1,0,4,0,66,0,73,0,0,0,100
127,daytona89,2,-2,43,0,0,1,0,4,0,66,0,74,0,0,0,100
128,daytona89,2,-2,44,0,0,1,0,4,0,66,0,74,0,0,0,100
129,daytona89,2,-2,44,0,0,1,0,4,0,66,0,74,0,0,0,100
130,daytona89,2,-2,45,0,0,1,0,4,0,66,0,74,0,0,0,100
131,daytona89,2,-1,45,0,0,1,0,4,0,66,0,74,0,0,0,100
132,daytona89,2,-1,45,0,0,1,0,4,0,67,0,74,0,0,0,100
133,daytona89,2,-1,46,0,1,1,0,4,0,68,0,75,0,0,0,100
134,daytona89,2,-1,46,0,1,1,0,4,0,69,0,75,0,0,0,100
135,daytona89,2,0,46,0,1,1,0,4,0,70,0,75,0,0,0,100
136,daytona89,2,0,47,0,1,1,0,4,0,71,0,75,0,0,0,100
137,daytona89,2,0,47,0,0,1,0,3,0,71,0,75,0,0,0,100
138,daytona89,3,0,48,0,-1,1,0,3,0,71,0,76,0,0,0,100
139,daytona89,3,0,48,0,0,1,0,4,0,71,0,76,0,0,0,100
140,daytona89,3,0,48,0,0,1,0,4,0,71,0,76,0,0,0,100
141,daytona89,3,0,49,0,0,1,0,4,0,71,0,76,0,0,0,100
142,daytona89,3,0,49,0,0,1,0,4,0,71,0,76,0,0,0,100
143,daytona89,3,0,50,0,0,1,0,4,0,71,0,77,0,0,0,100
144,daytona89,3,0,50,0,0,1,0,4,0,71,0,77,0,0,0,100
145,daytona89,3,0,50,0,0,1,0,4,0,71,0,77,0,0,0,100
146,daytona89,3,0,51,0,0,1,0,4,0,71,0,77,0,0,0,100
147,daytona89,3,0,51,0,0,1,0,4,0,71,0,77,0,0,0,100
148,daytona89,3,0,51,0,0,1,0,4,0,72,0,77,0,0,0,100
149,daytona89,3,0,52,0,0,1,0,3,0,72,0,78,0,0,0,100
150,daytona89,3,0,52,0,-1,1,0,3,0,73,0,78,0,0,0,100
151,daytona89,3,0,53,0,-1,1,0,4,0,74,0,78,0,0,0,100
152,daytona89,3,-1,53,0,-1,1,0,4,0,74,0,78,0,0,0,100
153,daytona89,3,-1,53,0,0,1,0,4,0,74,0,78,0,0,0,100
154,daytona89,3,-1,54,0,0,1,0,4,0,74,0,79,0,0,0,100
155,daytona89,4,-1,54,0,0,1,0,4,0,74,0,79,0,0,0,100
156,daytona89,4,-1,55,0,0,1,0,4,0,74,0,79,0,0,0,100
157,daytona89,4,-1,55,0,0,1,0,4,0,74,0,79,0,0,0,100
158,daytona89,4,-1,55,0,0,1,0,4,0,74,0,79,0,0,0,100
159,daytona89,4,0,56,0,0,1,0,4,0,75,0,80,0,0,0,100
160,daytona89,4,0,56,0,0,1,0,4,0,76,0,80,0,0,0,100
161,daytona89,4,0,56,0,1,1,0,4,0,77,0,80,0,0,0,100
162,daytona89,4,0,57,0,1,1,0,4,0,78,0,80,0,0,0,100
163,daytona89,4,0,57,0,0,1,0,3,0,78,0,80,0,0,0,100
164,daytona89,4,0,58,0,-1,1,0,3,0,79,0,80,0,0,0,100
165,daytona89,4,0,58,0,-1,1,0,4,0,79,0,81,0,0,0,100
166,daytona89,4,0,58,0,0,1,0,4,0,79,0,81,0,0,0,100
167,daytona89,4,-1,59,0,0,1,0,4,0,79,0,81,0,0,0,100
168,daytona89,4,-1,59,0,0,1,0,4,0,79,0,81,0,0,0,100
169,daytona89,4,-1,59,0,0,1,0,4,0,79,0,81,0,0,0,100
170,daytona89,4,-1,60,0,0,1,0,4,0,79,0,82,0,0,0,100
171,daytona89,4,-1,60,0,0,1,0,4,0,79,0,82,0,0,0,100
172,daytona89,5,0,61,0,0,1,0,4,0,79,0,82,0,0,0,100
173,daytona89,5,0,61,0,0,1,0,4,0,79,0,82,0,0,0,100
174,daytona89,5,0,61,0,0,1,0,4,0,80,0,82,0,0,0,100
175,daytona89,5,0,62,0,1,1,0,4,0,81,0,83,0,0,0,100
176,daytona89,5,0,62,0,0,1,0,3,0,81,0,83,0,0,0,100
177,daytona89,5,0,63,0,-1,1,0,3,0,82,0,83,0,0,0,100
178,daytona89,5,0,63,0,-1,1,0,4,0,82,0,83,0,0,0,100
179,daytona89,5,-1,63,0,0,1,0,4,0,82,0,83,0,0,0,100
180,daytona89,5,-1,64,0,0,1,0,4,0,82,0,83,0,0,0,100
181,daytona89,5,-1,64,0,0,1,0,4,0,82,0,84,0,0,0,100
182,daytona89,5,-1,64,0,0,1,0,4,0,82,0,84,0,0,0,100
183,daytona89,5,-1,65,0,0,1,0,4,0,82,0,84,0,0,0,100
184,daytona89,5,-1,65,0,0,1,0,4,0,82,0,84,0,0,0,100
185,daytona89,5,-1,66,0,0,1,0,4,0,82,0,84,0,0,0,100
186,daytona89,5,0,66,0,0,1,0,4,0,83,0,85,0,0,0,100
187,daytona89,5,0,66,0,1,1,0,4,0,84,0,85,0,0,0,100
188,daytona89,5,0,67,0,1,1,0,4,0,85,0,85,0,0,0,100
189,daytona89,6,0,67,0,0,1,0,3,0,85,0,85,0,0,0,100
190,daytona89,6,0,68,0,-1,1,0,3,0,86,0,85,0,0,0,100
191,daytona89,6,0,68,0,-1,1,0,4,0,86,0,86,0,0,0,100
192,daytona89,6,-1,68,0,0,1,0,4,0,86,0,86,0,0,0,100
193,daytona89,6,-1,69,0,0,1,0,4,0,86,0,86,0,0,0,100
194,daytona89,6,-1,69,0,0,1,0,4,0,86,0,86,0,0,0,100
195,daytona89,6,-1,69,0,0,1,0,4,0,86,0,86,0,0,0,100
196,daytona89,6,-1,70,0,0,1,0,4,0,86,0,86,0,0,0,100
197,daytona89,6,-1,70,0,0,1,0,4,0,86,0,87,0,0,0,100
198,daytona89,6,0,71,0,0,1,0,4,0,86,0,87,0,0,0,100
199,daytona89,6,0,71,0,0,1,0,4,0,87,0,87,0,0,0,100
200,daytona89,6,0,71,0,1,1,0,4,0,88,0,87,0,0,0,100
201,daytona89,6,0,72,0,1,1,0,4,0,89,0,87,0,0,0,100
202,daytona89,6,0,72,0,0,1,0,3,0,89,0,88,0,0,0,100
203,daytona89,6,0,73,0,-1,1,0,3,0,90,0,88,0,0,0,100
204,daytona89,6,0,73,0,-1,1,0,4,0,90,0,88,0,0,0,100
205,daytona89,7,0,73,0,0,1,0,4,0,90,0,88,0,0,0,100
206,daytona89,7,-1,74,0,0,1,0,4,0,90,0,88,0,0,0,100
207,daytona89,7,-1,74,0,0,1,0,4,0,90,0,89,0,0,0,100
208,daytona89,7,-1,74,0,0,1,0,4,0,90,0,89,0,0,0,100
209,daytona89,7,-1,75,0,0,1,0,4,0,90,0,89,0,0,0,100
210,daytona89,7,-1,75,0,0,1,0,4,0,90,0,89,0,0,0,100
211,daytona89,7,0,76,0,0,1,0,4,0,90,0,89,0,0,0,100
212,daytona89,7,0,76,0,0,1,0,4,0,91,0,89,0,0,0,100
213,daytona89,7,0,76,0,1,1,0,4,0,92,0,90,0,0,0,100
214,daytona89,7,0,77,0,1,1,0,4,0,93,0,90,0,0,0,100
215,daytona89,7,0,77,0,0,1,0,3,0,93,0,90,0,0,0,100
216,daytona89,7,0,78,0,-1,1,0,3,0,94,0,90,0,0,0,100
217,daytona89,7,0,78,0,-1,1,0,4,0,94,0,90,0,0,0,100
218,daytona89,7,-1,78,0,0,1,0,4,0,94,0,91,0,0,0,100
219,daytona89,7,-1,79,0,0,1,0,4,0,94,0,91,0,0,0,100
220,daytona89,7,-1,79,0,0,1,0,4,0,94,0,91,0,0,0,100
221,daytona89,7,-1,79,0,0,1,0,4,0,94,0,91,0,0,0,100
222,daytona89,8,-1,80,0,0,1,0,4,0,94,0,91,0,0,0,100
223,daytona89,8,-1,80,0,0,1,0,4,0,94,0,92,0,0,0,100
224,daytona89,8,0,81,0,0,1,0,4,0,94,0,92,0,0,0,100
225,daytona89,8,0,81,0,0,1,0,4,0,95,0,92,0,0,0,100
226,daytona89,8,0,81,0,0,1,0,4,0,96,0,92,0,0,0,100
227,daytona89,8,0,82,0,1,1,0,4,0,97,0,92,0,0,0,100
228,daytona89,8,0,82,0,0,1,0,3,0,97,0,92,0,0,0,100
229,daytona89,8,0,83,0,0,1,0,4,0,97,0,93,0,0,0,100
230,daytona89,8,0,83,0,-1,1,0,3,0,98,0,93,0,0,0,100
231,daytona89,8,0,83,0,-1,1,0,4,0,98,0,93,0,0,0,100
232,daytona89,8,0,84,0,0,1,0,4,0,98,0,93,0,0,0,100
233,daytona89,8,-1,84,0,0,1,0,4,0,98,0,93,0,0,0,100
234,daytona89,8,-1,85,0,0,1,0,4,0,98,0,94,0,0,0,100
235,daytona89,8,-1,85,0,0,1,0,4,0,98,0,94,0,0,0,100
236,daytona89,8,0,85,0,0,1,0,4,0,98,0,94,0,0,0,100
237,daytona89,8,0,86,0,0,1,0,4,0,98,0,94,0,0,0,100
238,daytona89,8,0,86,0,0,1,0,4,0,98,0,94,0,0,0,100
239,daytona89,9,0,86,0,0,1,0,4,0,99,0,95,0,0,0,100
240,daytona89,9,0,87,0,0,1,0,3,0,99,0,95,0,0,0,100
241,daytona89,9,0,87,0,0,1,0,4,0,99,0,95,0,0,0,100
242,daytona89,9,0,88,0,0,1,0,4,0,99,0,95,0,0,0,100
243,daytona89,9,0,88,0,0,1,0,4,0,99,0,95,0,0,0,100
244,daytona89,9,0,88,0,0,1,0,4,0,99,0,95,0,0,0,100
245,daytona89,9,0,89,0,0,1,0,4,0,99,0,96,0,0,0,100
246,daytona89,9,0,89,0,0,1,0,4,0,99,0,96,0,0,0,100
247,daytona89,9,0,90,0,0,1,0,3,0,99,0,96,0,0,0,100
248,daytona89,9,0,90,0,-1,1,0,3,0,100,0,96,0,0,0,100
249,daytona89,9,-1,90,0,-1,1,0,4,0,101,0,96,0,0,0,100
250,daytona89,9,-1,91,0,-1,1,0,4,0,101,0,97,0,0,0,100
251,daytona89,9,-1,91,0,0,1,0,4,0,101,0,97,0,0,0,100
252,daytona89,9,-1,91,0,0,1,0,4,0,101,0,97,0,0,0,100
253,daytona89,9,-1,92,0,0,1,0,4,0,101,0,97,0,0,0,100
254,daytona89,9,-1,92,0,0,1,0,4,0,101,0,97,0,0,0,100
255,daytona89,10,-1,93,0,0,1,0,4,0,101,0,98,0,0,0,100
256,daytona89,10,-1,93,0,0,1,0,4,0,101,0,98,0,0,0,100
257,daytona89,10,-1,93,0,0,1,0,4,0,102,0,98,0,0,0,100
258,daytona89,10,-1,94,0,1,1,0,4,0,103,0,98,0,0,0,100
259,daytona89,10,0,94,0,1,1,0,4,0,104,0,98,0,0,0,100
260,daytona89,10,0,95,0,1,1,0,4,0,105,0,98,0,0,0,100
261,daytona89,10,0,95,0,1,1,0,4,0,106,0,99,0,0,0,100
262,daytona89,10,0,95,0,0,1,0,3,0,106,0,99,0,0,0,100
263,daytona89,10,0,96,0,-1,1,0,3,0,106,0,99,0,0,0,100
264,daytona89,10,0,96,0,-2,1,0,3,0,107,0,99,0,0,0,100
265,daytona89,10,-1,96,0,-1,1,0,4,0,108,0,99,0,0,0,100
266,daytona89,10,-1,97,0,-1,1,0,4,0,109,0,100,0,0,0,100
267,daytona89,10,-2,97,0,-1,1,0,4,0,109,0,100,0,0,0,100
268,daytona89,10,-2,98,0,0,1,0,4,0,109,0,100,0,0,0,100
269,daytona89,10,-2,98,0,0,1,0,4,0,109,0,100,0,0,0,100
270,daytona89,10,-2,98,0,0,1,0,4,0,109,0,100,0,0,0,100
271,daytona89,10,-2,99,0,0,1,0,4,0,109,0,101,0,0,0,100
272,daytona89,10,-2,99,0,0,1,0,4,0,109,0,101,0,0,0,100
273,daytona89,11,-2,99,0,0,1,0,4,0,109,0,101,0,0,0,100
274,daytona89,11,-2,100,0,0,1,0,4,0,110,0,101,0,0,0,100
275,daytona89,11,-1,100,0,1,1,0,4,0,111,0,101,0,0,0,100
276,daytona89,11,-1,101,0,1,1,0,4,0,112,0,101,0,0,0,100
277,daytona89,11,-1,101,0,1,1,0,4,0,113,0,102,0,0,0,100
278,daytona89,11,0,101,0,1,1,0,4,0,114,0,102,0,0,0,100
279,daytona89,11,0,102,0,1,1,0,4,0,115,0,102,0,0,0,100
280,daytona89,11,0,102,0,0,1,0,3,0,115,0,102,0,0,0,100
281,daytona89,11,0,103,0,0,1,0,3,0,115,0,102,0,0,0,100
282,daytona89,11,0,103,0,-2,1,0,3,0,116,0,103,0,0,0,100
283,daytona89,11,-1,103,0,-1,1,0,4,0,117,0,103,0,0,0,100
284,daytona89,11,-1,104,0,-1,1,0,4,0,118,0,103,0,0,0,100
285,daytona89,11,-1,104,0,-1,1,0,4,0,118,0,103,0,0,0,100
286,daytona89,11,-2,104,0,0,1,0,4,0,118,0,103,0,0,0,100
287,daytona89,11,-2,105,0,0,1,0,4,0,118,0,104,0,0,0,100
288,daytona89,11,-2,105,0,0,1,0,4,0,118,0,104,0,0,0,100
289,daytona89,11,-2,106,0,0,1,0,4,0,118,0,104,0,0,0,100
290,daytona89,12,-1,106,0,0,1,0,4,0,118,0,104,0,0,0,100
291,daytona89,12,-1,106,0,0,1,0,4,0,118,0,104,0,0,0,100
292,daytona89,12,-1,107,0,1,1,0,4,0,119,0,104,0,0,0,100
293,daytona89,12,-1,107,0,1,1,0,4,0,120,0,105,0,0,0,100
294,daytona89,12,0,108,0,1,1,0,4,0,121,0,105,0,0,0,100
295,daytona89,12,0,108,0,1,1,0,4,0,122,0,105,0,0,0,100
296,daytona89,12,0,108,0,1,1,0,4,0,123,0,105,0,0,0,100
297,daytona89,12,0,109,0,-1,1,0,2,0,123,0,105,0,0,0,100
298,daytona89,12,0,109,0,-2,1,0,3,0,124,0,106,0,0,0,100
299,daytona89,12,-1,109,0,-1,1,0,4,0,125,0,106,0,0,0,100
300,daytona89,12,-1,110,0,-1,1,0,4,0,126,0,106,0,0,0,100
301,daytona89,12,-2,110,0,-1,1,0,4,0,136,1,106,1,0,0,100
302,daytona89,12,-2,111,0,0,1,0,4,0,146,2,106,2,0,0,100
303,daytona89,12,-2,111,0,0,1,0,4,0,156,3,107,3,0,0,100
304,daytona89,12,-2,111,0,0,1,0,4,0,166,4,107,4,0,0,100
305,daytona89,12,-2,112,0,0,1,0,4,0,176,5,107,5,0,0,100
306,daytona89,12,-2,112,0,0,1,0,4,0,186,6,107,6,0,0,100
307,daytona89,13,-2,112,0,0,1,0,4,0,196,7,107,7,0,0,100
308,daytona89,13,-2,113,0,0,1,0,4,0,216,8,107,8,0,0,100
309,daytona89,13,-1,113,0,1,1,0,4,0,236,9,108,9,0,0,100
310,daytona89,13,-1,114,0,1,1,0,4,0,256,10,108,10,0,0,100
311,daytona89,13,0,114,0,1,1,0,4,0,276,11,108,12,0,0,100
312,daytona89,13,0,114,0,1,1,0,4,0,296,12,108,13,0,0,100
313,daytona89,13,0,115,0,1,1,0,4,0,316,13,108,14,0,0,100
314,daytona89,13,0,115,0,0,1,0,3,0,336,14,109,15,0,0,100
315,daytona89,13,0,116,0,0,1,0,3,0,356,15,109,16,0,0,100
316,daytona89,13,0,116,0,0,1,0,4,0,386,16,109,17,0,0,100
317,daytona89,13,0,116,0,0,1,0,4,0,416,17,109,18,0,0,100
318,daytona89,13,0,117,0,0,1,0,4,0,446,18,109,19,0,0,100
319,daytona89,13,0,117,0,0,1,0,4,0,476,19,110,20,0,0,100
320,daytona89,13,0,117,0,0,1,0,4,0,506,20,110,21,0,0,100
321,daytona89,13,0,118,0,0,1,0,4,0,536,21,110,22,0,0,100
322,daytona89,13,0,118,0,0,1,0,4,0,566,22,110,24,0,0,100
323,daytona89,13,0,119,0,0,1,0,3,0,596,23,110,25,0,0,100
324,daytona89,13,0,119,0,0,1,0,4,0,636,24,110,26,0,0,100
325,daytona89,13,0,119,0,0,1,0,4,0,676,25,111,27,0,0,100
326,daytona89,13,0,120,0,0,1,0,4,0,716,26,111,28,0,0,100
327,daytona89,13,0,120,0,0,1,0,4,0,756,27,111,29,0,0,100
328,daytona89,13,0,120,0,0,1,0,4,0,796,28,111,30,0,0,100
329,daytona89,13,0,121,0,0,1,0,4,0,836,29,111,31,0,0,100
330,daytona89,13,0,121,0,0,1,0,4,0,876,30,112,32,0,0,100
331,daytona89,13,0,122,0,0,1,0,4,0,916,31,112,33,0,0,100
332,daytona89,13,0,122,0,0,1,0,4,0,966,32,112,35,0,0,100
333,daytona89,13,0,122,0,0,1,0,3,0,1016,33,112,36,0,0,100
334,daytona89,13,0,123,0,-1,1,0,3,0,1066,34,112,37,0,0,100
335,daytona89,13,0,123,0,-1,1,0,4,0,1116,35,113,38,0,0,100
336,daytona89,13,-1,124,0,-1,1,0,4,0,1166,36,113,39,0,0,100
337,daytona89,13,-1,124,0,0,1,0,4,0,1216,37,113,40,0,0,100
338,daytona89,13,-1,124,0,0,1,0,4,0,1266,38,113,41,0,0,100
339,daytona89,13,-1,125,0,0,1,0,4,0,1316,39,113,42,0,0,100
340,daytona89,13,-1,125,0,0,1,0,4,0,1376,40,113,43,0,0,100
341,daytona89,13,-1,126,0,0,1,0,4,0,1436,41,114,44,0,0,100
342,daytona89,13,-1,126,0,0,1,0,4,0,1496,42,114,45,0,0,100
343,daytona89,13,-1,126,0,0,1,0,4,0,1556,43,114,47,0,0,100
344,daytona89,13,0,127,0,0,1,0,4,0,1616,44,114,48,0,0,100
345,daytona89,13,0,127,0,1,1,0,4,0,1676,45,114,49,0,0,100
346,daytona89,13,0,128,0,1,1,0,4,0,1736,46,115,50,0,0,100
